no i just been uh up here in Plano for about uh i guess close to three years now and uh okay well well where did you	come	from originally i grew up in a small town right outside of Amarillo and uh then when i went to school at Tech there in Lubbock	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2258-ms98-a-trans.txt	1	5	0.11742611123204319	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_txl
dramatic structure that would hold those larger dramatic truths together and help us comprehend where these people	went	wrong. He dramatizes right up to the point where a dramatist would be expected to provide some insight--and	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_3262.txt	3	5	0.1895334292321237	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
right you know you never can live down to the last dime so you're either	coming	out ahead or	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw4160-ms98-a-trans.txt	2	5	0.34117451826248113	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
yeah yeah just roast marshmallows and twelve or one o'clock in the morning till she gets scared and wants to	come	in you know how old is she	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2855-ms98-a-trans.txt	1	5	0.2894429069479226	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
then you can purchase an extra week of vacation by saying okay i'm going to want an extra five days this year and they'll take a set amount out of each paycheck you know and they're deducting it all along so you you can have an extra five days off and be paid for them at the time you know you're you're really not being paid for them the money is actually	coming	out of your own pocket but it's	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2062-ms98-a-trans.txt	2	5	0.20747764966117638	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_txl
uh-huh so this is where the people have been kind of well i don't a better word to say than like asleep or in a coma for a long time and the drugs let them	come	back yeah	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2178-ms98-a-trans.txt	1	5	0.11548556845357041	gpt2_base_gpt2_large_gpt2_med_gpt_txl
but i one thing i don't understand is why a group you know headed up by George Bush would buy the Texas Rangers and not really get behind them because i tell you we need a winner in this town looks like our Cowboys are	coming	back but that's right	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw3504-ms98-a-trans.txt	2	5	0.17646479538278728	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
presentation customer presentation or something yeah yeah every now and then i'll get dressed up and	come	in but that's for my husband's job and not mine i have to go to a business meeting once a month with him but oh i see i understand	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3447-ms98-a-trans.txt	1	5	0.1719496019700429	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
So Tim what are up 2? CAN I COME VISIT YOU IN JUNE??? when school is out.-- My mom says I can	go	anywhere -- she is busy with her new ugh! Boyfriend (dirtball)	go	come	drive	walk	arrive	OANC_written	written	#fiction#	fiction_TheStory.txt	1	5	0.3263633089855536	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
musical, West Side Story , goes, "Something's coming, I don't know what it is, but it's	going	to be great." In other words, this ain't no CB radio, the much maligned craze that the Internet was often compared to in its early days.	going	coming	driving	walking	arriving	OANC_written	written	#journal#	journal_Article247_3480.txt	2	5	0.39716006176340424	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
that's true so that really effects how they report the news and some well it's like the the Dale Hansen on channel eight little is a sometimes a little too cutesy but i wonder if we're	coming	up on ten minutes have you talked have you been on the conversation when they beeped you at ten minutes with is he the sports	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2205-ms98-a-trans.txt	2	5	0.14726293826979994	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
And I try to tell Charlotte that we just passed an officer and needless, to say, uh, they didn't get up with him. And so I called my, my sergeant and let him know that I was	coming	inbound. By this time we were running 70 miles an hour.	going	coming	driving	walking	arriving	OANC_spoken	spoken	#face-to-face#	face-to-face_JenkinsJoe.txt	2	5	0.18256352916906593	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_txl
yeah so when you see something that's on recycled paper they've actually gone to a lot of expense to do that it's uh they're not	coming	out ahead at all it's uh it's really a cost	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw3201-ms98-a-trans.txt	2	5	0.11080945605622139	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
fierce battle to control both the data pipes that come into our homes and the content that	goes	through them. Excite@Home--which is now largely owned by AT&T--is sort of an early experiment in what companies might look like if	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_Article247_3370.txt	4	5	0.14595673618810276	gpt2_base_gpt2_large_gpt2_med_gpt_txl
possible for so many other mothers and their families who have the same urgent need for a simple, decent house and the sense of hope that	goes	along with it.	goes	comes	drives	walks	arrives	OANC_written	written	#letters#	letters_402CWL184.txt	4	5	0.2995601370187929	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
Pretentious boob: "Do you come from an old family?" Answer: "Oh, yes, we	go	all the way back to the apes."	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_3559.txt	1	5	0.12299301685357196	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
um-hum beautiful and it's it's a part of the uh the country that's a little bit off the beaten path there're not as many tourists that	go	out there and i enjoyed uh right	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3499-ms98-a-trans.txt	1	5	0.27101383976566196	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
yeah yeah that's for sure now my dog he you know we've got him trained that we could bring him inside but once we bought the new house my wife said uh-huh no no he's not	coming	inside this house so uh-hum um well pets	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw3122-ms98-a-trans.txt	2	5	0.1364911796286908	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
just when they go to play golf they wear those funny clothes hat's true now i think IBM now IBM has a strict dress code when i uh i went to apply for them before i	came	here and they men they used to have to they have to wear white shirts i don't care what their job is they have to wear a suit um-hum	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw2941-ms98-a-trans.txt	3	5	0.09894239855184513	gpt2_base_gpt2_med_gpt2_xl_gpt_txl
The chant states that they’re angels from heaven and are asking for gifts, although if they receive none, they may break doors and windows. The origin of this custom is not known, but some believe it is to remind society that the stranger at the door should not be forgotten. Lorin Brown reports that in northern New Mexico the children went out on Christmas Eve, but in Canutillo, Texas, around the 1920s, it was the custom for children to go door to door on Christmas Day, although they didn’t recite the above chant. The neighbors expected them and were ready with gifts of fruits and candies. Lottie C. Devine makes reference to the Papago Indians in Arizona, saying that on “Christmas Day most of them	came	to town, all dressed in party clothes, and went from house to house ‘calling Christmas.’ Everyone gave them candies and apples and many of them in turn gave baskets or pottery” (29). Cabeza de Baca refers to this custom as aguinaldos, and the chant she records is similar to the one above, except that the last line is “A pedir Aguinaldos y Oremos.” Aguinaldos are gifts given during the Christmas season. See also Aguinaldos	went	came	drove	walked	arrived	OANC_written	written	#non-fiction#	non-fiction_Castro_chO.txt	3	5	0.1285946969929153	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_txl
you still got checks you still got money right yeah right yeah that's yeah that's kind of how it	comes	out well we been we each have our own business and so especially once that got established it was easier for her to run her deal and me to run mine and uh not really	goes	comes	drives	walks	arrives	OANC_spoken	spoken	#telephone#	telephone_sw4238-ms98-a-trans.txt	4	5	0.16497362244883532	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
Lebanese commentator Joseph Samaha wrote in the Pan-Arab al-Hayat that the events in Tehran show how much further Iran has	gone	down the road toward democracy than the Arab world has, because in Iran the movement for political	gone	come	driven	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_31989.txt	5	5	0.16626444914119257	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
that the name "SLATE" is appropriate, because whenever he asks anyone from Microsoft, "How's your project	coming	along?" the answer he usually gets is, "'s late." SLATE , in fact, has been reasonably prompt. Less than six	going	coming	driving	walking	arriving	OANC_written	written	#journal#	journal_ArticleIP_2162.txt	2	5	0.2674777611568824	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
And, um, we pass, um, we pass, uh, uh, the car dealerships on our left hand side. We're running 70 as we	come	past probably the, probably at Harris Blvd. And so I went ahead and let my units know up ahead as soon as we got into Matthews, he's getting blue lighted.	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_JenkinsJoe.txt	1	5	0.3455568110856939	gpt2_base_gpt2_large_gpt2_med_gpt_roberta
But in the course of a couple of months, somehow it all	went	bad. What happened? One version of events makes the principals at LTCM victims	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_1908.txt	3	5	0.17817733335031308	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
And she said, she was always playing with me, that, and she said she never worried about them hurting me. She said that I was up in a tree or something and she told me to	come	to her. And she started, started pulling me or something, I don't remember exactly, so the dogs circled her and snarled and growled at her and she got, backed back into the house.	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_WhiteChristine.txt	1	5	0.11511289258815012	gpt2_base_gpt2_med_gpt2_xl_gpt_txl
i said asked him something about well did you who did you vote for for uh cheerleader and he said oh i didn't go vote he said uh there's no way i'm getting in that machine well then i realized it so when we went and voted the next time i asked the uh lady i said i want my son to	come	in with me and she said well uh why you know he'll have to	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2504-ms98-a-trans.txt	1	5	0.10044894629076065	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
nobody at all. Each year, you'll pay taxes to cover your share of the interest on the debt, and each year, that money will	come	right back to you as interest on your bond. For all practical purposes, you'll have opted out of thedebt burden entirely.	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_2028.txt	1	5	0.1285013517466334	gpt2_base_gpt2_large_gpt2_xl_gpt_txl
It made a huge impression on me and was a big thing. Columbus, GA is the home of Fort Benning, GA, where the largest infantry school in the world at that time was there, and as a kid walking to school, and believe it or not, I did walk four or five miles to school and I would go up Brown Avenue, which was at that time the only road that would allow the convoys to	come	through. And I would walk along the road to school and convoys of young men would, uh, ride by in the backs of trucks and I would wave at them and it was not a sexual thing in those days.	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_GoodroeBarbara.txt	1	5	0.12318198122427045	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_txl
um-hum you know people that monitor their uh medication intake and dining facilities you know go to the dining room and and eat some good meals i know when my friend's mother-in-law first	went	in i mean um-hum	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw3131-ms98-a-trans.txt	3	5	0.1504263269623111	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
only beautiful people. This site simply mirrors our current society, in that beauty usually	goes	to the highest bidder." But this reply only fuels concern that gradually, society will separate into "genetic haves and have nots."	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_ArticleIP_38823.txt	4	5	0.1342996548417253	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
yeah yeah well my daughter decided to	come	and check and things weren't okay oh	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3004-ms98-a-trans.txt	1	5	0.16686184941330126	gpt2_base_gpt2_large_gpt2_med_roberta_txl
and i well the next time you go across the state line or when you	come	back in be sure and stop at one of the Texas uh-huh	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2618-ms98-a-trans.txt	1	5	0.13120097205138756	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_txl
um but it sounds like you know you you learned from it and you're	coming	out of it all right i yeah i have i've learned a lot from it um i've learned that credit cards are extremely dangerous in my hand	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2917-ms98-a-trans.txt	2	5	0.10605221131138651	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
huh-uh and it's very interesting very interesting and it's been very well done uh and this uh next Sunday they're	coming	over after the Cowboy game and uh uh we're going to go take the boys to see Christmas lights and go to a Santa's village i'll bet why	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw3533-ms98-a-trans.txt	2	5	0.3794277631074281	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
stunning second-place finish in Austria's national elections; two weeks from now, he's	coming	to America. To do what? "To	going	coming	driving	walking	arriving	OANC_written	written	#journal#	journal_ArticleIP_38810.txt	2	5	0.18659857120020268	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
uh-huh and i would go in and i'd turn on a light in the room you know and the light would	come	on and the whole thing would be full of water and i mean the light would still	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2832-ms98-a-trans.txt	1	5	0.15239155726431236	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_txl
performances and sets about the seemingly impossible task of raising money to finish it. Most of those funds will	come	from Borchardt's elderly and skeletal uncle, Bill, who lives in a ramshackle trailer but has evidently managed to	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_56271.txt	1	5	0.16956661983780238	gpt2_base_gpt2_large_gpt2_xl_gpt_txl
oh man you bet everything else's got to	come	off first well it's a pleasure meeting you yeah and we'll uh how many times have you done this now is this	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2615-ms98-a-trans.txt	1	5	0.18210605926252993	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
uh-huh you know it's not something that's continual because you know the television ratings don't	come	out you know all the time they only	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2465-ms98-a-trans.txt	1	5	0.11811322942347871	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
i see but you breed them the first time they	go	into heat yeah	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2517-ms98-a-trans.txt	1	5	0.15017709018343428	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
um, I'm scared," so I'm like "OK Jennifer", and she made me a pallet at the end of her bed and we were we were asleep and I was almost asleep and all of the sudden we heard this noise and it sounded like it came from the bed, and Jennifer said, "Tabatha I hope that was you," and I said "no I was hoping that that was one of y'all," and she said, "No, it came from down there," and I said, "No, it came from up there". Well, she looked at the clock and she's like, "Tabatha, get up get up now and	come	in the living room," and we went in the living room and sh, and I'm like, "What Jennifer", you know I wanted to go to sleep, and um, she said, "Did you see what time it was?" And I said, "No I didn't see what time it was," and she said, "It was 2:15," well at the time that meant nothing to me, but um, she explained to me and later we watched the Amityville Horrors, and then it really started making sense to me, and speaking of Amityville Horrors, my house	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_LloydTabatha.txt	1	5	0.19858824015016774	gpt2_base_gpt2_large_gpt2_xl_roberta_txl
wealth will be released by this. My hope, therefore, is that once policy makers begin to realise what's	coming	they will factor in this eventual windfall and allocate sufficient short-term resources to make the period of limited availability of rejuvenation therapies	going	coming	driving	walking	arriving	OANC_written	written	#technical#	technical_plos_journal.pbio.0020187.txt	2	5	0.17298287831995962	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
yeah forbade religion for years and years and God's the one that opened the doors for their religion for for Christianity to	go	in Russia it's not it's not Gorbachev he will not receive the credit for that because one man uh-huh	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2410-ms98-a-trans.txt	1	5	0.13543808397512214	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
they were always, not “usually,’ the second names that	went	with the given names. Professor Ashley implies that “last name’ was	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_VOL17_1.txt	3	5	0.15161811111935042	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
right SAT rate well it also has the highest teen suicide rate too so i mean that and this is national i don't know where it's all	going	to where it's all	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2333-ms98-a-trans.txt	2	5	0.49356956093090415	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
yep you know at my child's skating lesson or something like that so we had to	come	we had two checks two sizes of checks right	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3978-ms98-a-trans.txt	1	5	0.07641892926703184	gpt2_base_gpt2_med_gpt2_xl_gpt_txl
That was the first time I saw them, the gue, the guerillas. Then they	went	on, they didn't make it to the house. At about, about three weeks later, then arrived a group of about four, at my brother's house, and told him, that they were coming to, to be, that is to take control of the place, where we lived.	went	came	drove	walked	arrived	OANC_spoken	spoken	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	3	5	0.10102992932251328	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
yeah with cots with with cots yeah and one time we did go that thing uh there we	came	back from an event and turned the lights on around the camp site and there's a skunk right um-hum	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw3594-ms98-a-trans.txt	3	5	0.0992740173003187	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_txl
supply of vegetables and fruit. Usually, enough was cooked for supper, too. However, if everything	came	out even with nothing left over, the meal	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_VOL23_2.txt	3	5	0.11574489878937459	gpt2_base_gpt2_large_gpt2_xl_gpt_txl
I don't know. She did this every time you'd	go	over there like on a regular basis? Yeah!	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_EmrichMegan.txt	1	5	0.137165857388919	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
trying to find our place in a bigger picture than the evening news and hoping to see what is	coming	next. Three kinds of theories of	going	coming	driving	walking	arriving	OANC_written	written	#journal#	journal_ArticleIP_2356.txt	2	5	0.2010117458380026	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
she said, "so I'm going." So, I	came	in, from where I was washing, I went in, and I didn't see what the guerrillas did with themselves, because I didn't see, they were in front, but since I went it, I didn't see. Then, you know, that in order to keep yourself out of trouble, you go in and don't, then they come, or, that was another time, that I suffered a terrible threat when the soldiers come through.	went	came	drove	walked	arrived	OANC_spoken	spoken	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	3	5	0.25454790020969253	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_roberta
the place at work would you like them to be able to search your purse and and then every time anytime they wanted to just	come	and and check to see if you had anything that was maybe against the company i i i'm it's not that i'm in favor of of you know that i think people should be allowed to take drugs at the job or or you know anything like that of course but	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3635-ms98-a-trans.txt	1	5	0.15662022601876946	gpt2_base_gpt2_large_gpt2_xl_roberta_txl
um-hum well i think uh you know when i look at um all the things that are	coming	out now about over spending and spending money that's not there and buying things that are extremely expensive where they could buy it at it at a better discount um when you when	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw4681-ms98-a-trans.txt	2	5	0.10973675627761144	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
oh okay so i was there i was you know two hours away from home so any weekend i wanted to	come	home i got in the car hopped you know i was home in a couple of hours and so that worked out real well and yeah	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2443-ms98-a-trans.txt	1	5	0.17411817621176778	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
yeah you know it's pretty good they're really fast on paying uh all my claims you know i don't use it that much to be real honest with you i'm alone and and you know it's hard for me i don't go to the doctor unless i'm really sick and i don't get sick that much so you know sometimes i don't even	come	up with the deductible we've used it quite a bit in the past when our kids were smaller but uh	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2363-ms98-a-trans.txt	1	5	0.141844936571075	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
e-mail!--that he was planning to divorce my mother and had contacted a lawyer. Now he tells us he's	coming	home for Christmas. At the same time, my mother invited a friend of hers for Christmas dinner because the woman recently	going	coming	driving	walking	arriving	OANC_written	written	#journal#	journal_ArticleIP_66951.txt	2	5	0.12197194159860411	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
eijing Dongwu Yuan) is the creation of Empress Dowager Cixi, who in 1908 converted this private Ming Dynasty garden estate into a preserve for some 700 exotic animals imported from Germany. The entrance gate dates from the late Qing Dynasty, and many of the exhibition halls seem nearly as old. Even the outdoor pens seem quite dated. With some 6,000 animals the zoo is the largest in China, but despite its notable collection of giant pandas, Siberian tigers, golden monkeys, and red-crowned cranes, the facility is in need of modernization. Few foreign visitors are happy with the size and condition of the cages, although the new Panda Garden, featuring a half-dozen adult pandas and twin babies, is a bit more spacious and a step in the right direction. Most of the zoo’s recent major funding has	gone	to the creation of the adjacent Beijing Aquarium, a state-of-the-art marine park scheduled to have 50,000 aquatic species in residence. Excursions	gone	come	driven	walked	arrived	OANC_written	written	#travel_guides#	travel_guides_berlitz2_Beijing-WhereToGo.txt	5	5	0.5364821067072088	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_txl
uh-huh but the US also makes a lot of uh you know treaties with other people like saying okay if you give up then you can	come	live in our country and we'll take care of you like Marcos right right	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2323-ms98-a-trans.txt	1	5	0.07376371087764429	gpt2_base_gpt2_large_gpt2_med_gpt_txl
i guess if i lived right on the flight pattern it would be different but uh i don't i like i like to watch airplanes a fact i can lay in my bed at night and watch the planes coming in DFW and i'm i i know if they're two seconds apart or just watch the lights	come	over they must	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2861-ms98-a-trans.txt	1	5	0.09920181019594457	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
yeah is that is that your dog calling you to	go	running again yes she doesn't like me on the telephone she's so jealous	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2696-ms98-a-trans.txt	1	5	0.2269884675462292	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
and then the rest of it is just you know goes to the landfill i guess or whatever they whatever they incinerate it maybe yeah we uh we're	coming	to that here you know in the metroplex is getting big enough that um it'll happen i i grew up in a uh kind of a a rural area of of west Texas and New Mexico where that just wasn't a problem matter of fact till recently we burned trash you know we had the big barrels out in in the alley	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2747-ms98-a-trans.txt	2	5	0.07351762433627407	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
yeah the stress and the heat the record heat and you know i was worried about every time we	came	to an intersection that the car started idling rough you know because of the extreme heat oh	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw2457-ms98-a-trans.txt	3	5	0.09596415041860307	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
and uh i just hate the idea that my tax money might go to support somebody like that well as you can tell my two decided to	come	in here uh now where where where area where are you from	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2338-ms98-a-trans.txt	1	5	0.06373417669825417	gpt2_base_gpt2_large_gpt2_med_gpt2_xl_txl
the same amount every month, on the first of the month. It seemed doubly odd when months	came	where the secretary forgot to put the requisition through. Or, alternatively, where the secretary put the req through but then couldn't	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_2057.txt	3	5	0.07119829128459773	gpt2_base_gpt2_large_gpt2_xl_gpt_txl
So then I called my mother to pick me up. I had driven there but she had to	come	pick me up; that's how bad I was. You couldn't drive.	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_GavinJeff.txt	1	5	0.0992729360358756	gpt2_large_gpt2_med_gpt2_xl_gpt_txl
well the types of vacations that i usually take i usually	come	back more tired after my vacation then i do you know before i take it um i need to definitely take a vacation where all all i do is rest and i i guess to do that i'd probably have to take it at home	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3268-ms98-a-trans.txt	1	5	0.08884692285641047	gpt2_large_gpt2_med_gpt2_xl_gpt_txl
no<n>you've	go	t to	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2078-ms98-a-trans.txt	1	5	0.0009475975744636543	ngram_backward_ngram_backward_recurrent_ptb_recurrent_wiki_recurrent_wiki
do you have a boo boo that doesn't	go	across very well when you're uh talking to your coworkers right	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw4293-ms98-a-trans.txt	1	4	1.1140047729545544	bert_base_bert_large_distilbert_roberta
at such a rate of speed the engine the engine will actually drop out of the car so that it doesn't	come	through the so it does not go it doesn't go through the you know into the inside it'll go underneath the car instead	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3411-ms98-a-trans.txt	1	4	1.081219012296128	bert_base_bert_large_distilbert_roberta
there's anything you have to remember you know as far as singing a song or something like that or interpreting what they mean or but uh i mean you can just sit you know those little booklets that	come	along with it and you can just see the things that they're trying to show with music my my little boy has gotten so into it that he's identified the the people that have written certain songs and he buys the yeah	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2220-ms98-a-trans.txt	1	4	0.8104715051111682	bert_base_bert_large_distilbert_roberta
um-hum and uh they just didn't	come	to school and i cannot imagine being able to do much of anything when they don't even	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3134-ms98-a-trans.txt	1	4	0.9001024035313052	bert_base_bert_large_distilbert_roberta
also um the the family environment you know you can	come	to south Tyler where i live and you have got room mothers in every room you've got art mothers you've got every every holiday there's parties all the kids have these really supportive really supportive parents always up there for something you can go to north Tyler to the schools and the parents might not could even tell you what their kid's teacher's name is	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw4346-ms98-a-trans.txt	1	4	0.9734130420969535	bert_base_bert_large_distilbert_roberta
then you'll never leave yeah oh yeah i know and that's that's what happened to my brother he	came	to school up here and then when he went down there he was just so bad off you know from not being able to stay up here that oh uh-huh	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw2279-ms98-a-trans.txt	3	4	1.0590897606082994	bert_base_bert_large_distilbert_roberta
to bed at night and there was one called The Pig Princess and it was a a princess from a long long time ago and she	came	through a a spell kind of thing and ended up in a pig um sty and the people that she	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw3233-ms98-a-trans.txt	3	4	0.8950138909668053	bert_base_bert_large_distilbert_roberta
um-hum and then when we first	came	to visit my mother he picked up English when he was two and a half oh my gosh	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw2727-ms98-a-trans.txt	3	4	0.662416862966668	bert_base_bert_large_distilbert_roberta
you know and and so they may be even better better this year well well when are the Rangers going to	come	through with it uh that's a good question i the Rangers have a have a pitching problem	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2460-ms98-a-trans.txt	1	4	0.6530778623285	bert_base_bert_large_distilbert_roberta
uh-huh	come	home and get back into regular clothes again uh-huh um you know there's real no no no real dress code where i work um you see people wearing you know all different attire i um don't like to wear heels that really tires me out i work in a big building	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2008-ms98-a-trans.txt	1	4	0.6388049794351656	bert_base_bert_large_distilbert_roberta
um-hum um-hum well and exactly that's exactly true plus the fact that these people do come for a short period of time two two three four maybe five years and then	go	back and pick our brains which is wonderful and take all that back with them and and uh plus a lot of American dollars but in in the long run maybe that's	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2709-ms98-a-trans.txt	1	4	0.7676665017049007	bert_base_bert_large_distilbert_roberta
sure and then uh my mother who	went	to pick us up we had a barbecue and it was it was cool it was like you know you see a lot of deer up there yeah yeah	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw2605-ms98-a-trans.txt	3	4	0.79581557905678	bert_base_bert_large_distilbert_roberta
