Walmart members also cried foul when Walmart recently announced its earliest-ever Black Friday opening time: 8 pm on Thanksgiving. [SEP] OUR Walmart activist Goebel warned that for workers required to	arrive	hours earlier as a result, the holiday " will be totally consumed by Walmart, and their need to boost their bottom line.	natural	CORE;   News Report/Blog; When walmart workers strike: what you need to - The Nation; http://www.thenation.com/blog/171222/when-walmart-workers-strike-what-you-need-know-and-what-happens-next	arrive	natural	natural	1	other; warn	3rd	none	
" We wanted well-established restaurants that have talented chefs with a flair for presenting their food, " [SEP] Panasci said. [SEP] Krista Agramonte, spokeswoman for the National Kidney Foundation of Colorado, added that the Great Chefs event is three hours of pure chaos. [SEP] " The energy level is unreal, " she said. [SEP] " People	arrive	at 5:30, they line up and the doors to the ballroom open up at 6:30, and it's all done by 9. [SEP] It's a crazy, chaotic event. [SEP] "	natural	COCA; 1998 (19980225); FOOD; Pg. E-01; BEST of the WEST For one hectic evening, chefs get together and show their stuff; By Hsiao-Ching Chou, Denver Post Food Writer; NEWS: Denver Post	arrive	natural	natural	1	quote	3rd	none	
" Salmon swim a long way upriver to get here, " [SEP] Marcel said. [SEP] " But they	arrive	about the first of July each year and they keep on coming all through August.	natural	COCA; 1995 (Jul); Vol. 100, Iss. 3; pg. 46, 4 pgs; Wild river salmon; Robinson, Jerome B; MAG: field and stream	arrive	natural	natural	1	quote	3rd	none	
Piros and the gaunt man paused at the foot of the steps and bowed deeply. [SEP] " Your Majesty, " said the gaunt man, " our friend Piros has	arrived	. " [SEP] The King blinked hard several times, as if he were having trouble seeing. " Our friend Piros, " he said at last, and he had a lilting accent much like the gaunt man's. He thrust out his left hand, palm downward, the second finger showing a heavy signet ring that bore a ruby as large as a pigeon's egg, and he nodded.	natural	COCA; 2019 (2019/01/01); Vol. 136, Issue 1-2; The City of Lost Desire	arrive	natural	natural	5	quote	3rd	none	
" Stephan was just annoyed that my presence would keep him out of the card rooms. " [SEP] Sophia said lightly. [SEP] " Ravenshaw is an arse, " [SEP] Griffin muttered in her ear. [SEP] " Henry, doubly so. If they do anything to upset you, let me know and I will beat them bloody on your behalf. " [SEP] Sophia affectionately leaned into Griffin. [SEP] " It is one of the many reasons why I adore you. " [SEP] She felt Griffin stiffen as she straightened. [SEP] " Something amiss? " " Miss Roberts has	arrived	with her parents, " he said breathlessly. [SEP] Ah, yes, the mysterious Miss Roberts. [SEP] The lady was Viscount Burrard's daughter. [SEP] Griffin had been introduced to the eighteen-year-old young woman several days ago, and according to her friend he was smitten. [SEP] At seven-and-twenty and the second son of a viscount, Griffin's family had high hopes that he would secure the affections of an heiress this season.	natural	COCA; 2010; New York, N.Y. : St. Martins Paperbacks,Edition: St. Martins Paperbacks ed; Till dawn with the devil; Hawkins, Alexandra; FIC: Till dawn with the devil	arrive	natural	natural	5	quote	accompaniment	with her parents	
She opened the note and reread the part at the end, the words her mother's husband had scrawled there. [SEP] Your mother wants you out of the workhouse. [SEP] With no other options, I have arranged for you to go to America, where you will find work and no doubt prosper. [SEP] Pin this to your dress for the journey. [SEP] It is the name of a man my connections say will take good care of you in New York and arrange a job. [SEP] I have written him to let him know when you will	arrive	.	natural	COCA; 2013; Carol Stream, Illinois : Tyndale House Publishers, Inc., Grace''s pictures; Thomson, Cindy, 1960-; FIC: Grace''s pictures	arrive	natural	natural	1	quote	embedded listener	none	
Some of these boys mothers treated him with solicitous pity, others with polite distaste. [SEP] Now he forced himself to look at Jzsef 's mother as he said, " Yes, its very lucky. " " And where will you live in Paris? " He rubbed his damp palms against his knees. [SEP] " The Latin Quarter, I suppose. " " But where will you stay when you	arrive	? " " I imagine Ill just ask someone where students take rooms. " " Nonsense, " said the elder Mrs. Hsz, covering his hand with her own. " Youll go to Jzsef 's, thats what youll do. " The younger Mrs. Hsz gave a cough and smoothed her hair. " We shouldnt make commitments for Jzsef, " she said. " He may not have room for a guest. "	natural	COCA; 2010; New York : Alfred A. Knopf,Edition: 1st ed; The invisible bridge; Orringer, Julie; FIC: The invisible bridge	arrive	natural	natural	1	quote	embedded listener	none	
Ellis offers a final tip, good for all facets of traveling: [SEP] Be wary of strangers who become too friendly too quickly. [SEP] " You may meet someone who is so gracious and friendly, and you begin trading all kinds of confidences, including where you live and how long you will be away, " he explains. [SEP] " Then you	arrive	home to find the house cleaned out. [SEP] Of course, your newfound friends are long gone. [SEP] " [SEP] This scam is particularly common on cruise ships and group tours, says Ellis. " [SEP] In fact, it happened to a friend of mine. [SEP] "	natural	COCA; 1992 (19920510); TRAVEL; VACATION ADVISER; Pg. 3; A pack of tips to keep crime from blighting your next trip; Cynthia Boal Janssens; NEWS: Chicago Sun-Times	arrive	natural	natural	1	quote	homebase	home	
" You don't even know what I'm objecting to, do you? " [SEP] Delia asked. [SEP] " Well, no, " [SEP] Sam said. [SEP] " I don't. " [SEP] She got out of the car and walked toward the back steps. [SEP] Sam went to replace his bag in the Buick; she heard the clunk of his trunk lid. [SEP] " And Eliza! " he said as he followed her to the house. [SEP] " She kept asking my opinion of homeopathic medicine. " " You	arrived	here that very first day planning to marry one of the Felson girls, " Delia told him. She had unlocked the door now, but instead of entering she turned to face him. He was looking down at her, with his forehead creased. " Why, I suppose it must naturally have crossed my mind, " he said. " I'd completed all my training by then. [SEP] I'd reached the marrying age, so to speak. [SEP] The marrying stage of life. [SEP] "	natural	COCA; 1995; New York: Knopf; Ladder of Years; Anne Tyler; FIC: Ladder of Years	arrive	natural	natural	3	quote	listener	here	
Grissom stopped in front of a uniformed officer on watch at the near end of the crime scene. [SEP] Beyond the officer, Grissom saw the body slumped in a doorway alcove; a large, circular, silver tray lay on the carpet across the hall; and spaghetti, meat sauce, and the components of a tossed green salad lay scattered everywhere. [SEP] A white carnation, spilled out of its vase, lay at the corpse's feet like an impromptu funeral offering. [SEP] " Anyone been through here since you	arrived	? " Grissom asked. Garcia shook his head. He pointed to a rangy officer at the other end of the hall. " My partner, Patterson, had the manager let him up the fire stairs down there. " " Good work. " " Thank you, sir. "	natural	COCA; 2003; New York : Pocket Books; CSI: crime scene investigation : double dealer; Collins, Max Allan; FIC: CSI: crime scene investigation : double dealer	arrive	natural	natural	3	quote	listener	none	
" You did n't light the Hanukkah candles, " [SEP] Aunt Gen accused Janet, as they all sat in the living room. [SEP] She pointed to the mantel, where a brass menorah sat, unlit, full of pastel candles. [SEP] " But I did, " [SEP] Janet said, " at sunset, before you	arrived	. " She had responded quickly, in automatic self-defense, to ward off guilt, anger-all the emotions Aunt Gert could produce in Janet within seconds. " Today's candles have burned down, and these are the new ones in place, ready for tomorrow night, the eighth night. "	natural	COCA; 1999 (Dec); Vol. 229, Iss. 6; pg. 101, 4 pgs; A great miracle; Merrill Joan Gerber; MAG: Good Housekeeping	arrive	natural	natural	3	quote	listener	none	
Dinner at elBulli is a dazzling blend of cuisine, art and science, an event in and of itself. [SEP] Few of the dishes are readily identifiable. [SEP] Some require instructions on how to eat them, sometimes with your bare hands. [SEP] A match stick with a gold tip is actually freeze-dried soy that dissolves in your mouth. [SEP] Crispy, curly strips that look like pork rinds are made from cod. [SEP] " For me, elBulli is theater. [SEP] You	arrive	at eight, the curtain goes up and the show starts. [SEP] And you are part of the show, " said Spaniard Maria Calabuig, 39, a former chef who has eaten there six times and knows Adria well. [SEP] Adria compares dinner at elBulli to music. [SEP] Albeit music so complex, orchestrating it requires that kitchen and wait staff outnumber diners roughly 2-to-1.	natural	COCA; 2011 (110420); INTERNATIONAL NEWS; Spain^s elBulli restaurant closing, transforming; By DANIEL WOOLLS, Associated Press; NEWS: Associated Press	arrive	natural	natural	1	quote	listener	at eight	
While the Port Authority had not been immune to allegations of political influence, he had not seen anything in his research going back to the 1920s that compared to how Mr. Samson and Mr. Christie have used the bistate agency's vast resources to advance the governor's interests, at times benefiting Mr. Samson's clients in the process. [SEP] " Chris Christie has been very active in using the Port Authority for his own purposes, more so than any other governor, " said Mr. Doig, a research professor at Dartmouth College. [SEP] " And that increased when David Samson	arrived	. "' The General' and Christie Mr. Christie, 51, and Mr. Samson, 74, were lobbyists and lawyers in the 1990s, Mr. Christie at Dughi Hewit and Mr. Samson at his own firm. They served as the state's top law enforcement officers for a brief period of time: Mr. Christie as the United States attorney from 2002 to 2008, and Mr. Samson as the attorney general for 13 months starting in 2002.	natural	COCA; 2014 (140304); Section A; Column 0; Metropolitan Desk; Pg. 1; In Deals, Benefits for Christie and an Appointee; By RUSS BUETTNER; NEWS: New York Times	arrive	natural	natural	3	quote	protagonist	none	
" Over the years, " [SEP] Buffington and Jackson maintained, " rumors to the effect that Gus Coggins escaped from this disaster as a wealthy man have persisted. Nothing, in fact, could have been further from the truth. " Buffington and Jackson's evidence was that when Coggins reappeared a quarter century later he was living in " simple and humble " circumstances in Colorado before returning to Georgia, dying of leukemia, at the age of eighty-four. [SEP] " On the Sunday that he	arrived	back in Canton, " wrote Buffington and Jackson, " Gus Coggins was greeted by one hundred sixteen old friends who came to welcome him home. [SEP] " Buffington and Jackson explained that much of the old farm had been developed into other enterprises, and that only Coggins's old home and " the Rock Barn remain as the lone sentinels to the glory days of Gus Coggins and some of the finest harness and race horses ever produced in Georgia. "	natural	COCA; 2013; Winter 2013, Vol. 97 Issue 4, p411-446. 36p; Who Was the Real Gus Coggins?: Social Struggle and Criminal Mystery in Cherokee County, 1912-1927; WHEELER, KENNETH H.; COWART, JENNIFER LEE; ACAD: Georgia Historical Quarterly	arrive	natural	natural	3	quote	protagonist	back in Canton	
" Excellent, " [SEP] Toq said to the white-haired image of Captain Quvmoh on the screen before him. [SEP] " I will see you tomorrow. " // " Do not be late, Toq. The Gorlak will leave orbit of Qo'noS at high sun. I will not wait for you. " // " I will	arrive	on time. [SEP] I thank you, Captain. [SEP] " // " [SEP] Thank your father, [SEP] " Quvmoh grumbled. " He's the one I owe half a dozen favors to. "	natural	COCA; 2008; New York : Pocket Books,Edition: 1st Pocket Books pbk. ed.; A burning house; DeCandido, Keith R. A. Roddenberry, Gene. Berman, Rick. Piller, Michael,; 1948-;  FIC: A burning house	arrive	natural	natural	1	quote	speaker	none	
" You have naturally canceled the contract with the Security Company? " " The contract has been canceled. I understand that they have decided to take independent action, which of course you must deal with as you see fit. " " Exactly, " said Reith. [SEP] " We are leaving Settra at once and we accept Lord Cizante's offer of assistance. " [SEP] Helsse made a noncommittal sound. [SEP] " What are your plans? " " Essentially, to escape Settra with our lives. " " I will	arrive	shortly and take you to an outlying wheelway station. [SEP] At Vervodei ships leave daily for all quarters and no doubt you will be able to make a convenient departure. [SEP] " " [SEP] We will be ready at noon, or before. [SEP] "	natural	COCA; 1993; New York: TOR; Planet of Adventure; Jack Vance; FIC: Planet of Adventure	arrive	natural	natural	1	quote	speaker	none	
The next time he emerged, he sent word that he would like to talk with Dagget if the Administrator could spare him a few minutes. [SEP] Dagget appeared promptly, as oily polite and forthcoming as ever. [SEP] " I don't recall seeing an entry for salaries when I looked at the comptroller's records, " he said. [SEP] " Would you mind telling me what your salary is? " " I receive no salary, " Dagget said. [SEP] " What would I want a salary for? " [SEP] Lefarn said slowly, " The day I	arrived	here, you said something about my salary... " " But of course you have a salary. [SEP] You're city. [SEP] I'm Faqzwaal, so I have none. [SEP] " " [SEP] None of the city's administrators have a salary? [SEP] " " [SEP] Certainly not. [SEP] " The Comptroller and his assistants? " [SEP] Dagger shook his head emphatically.	natural	COCA; 2001 (Sep); Vol. 121, Iss. 9; pg. 8, 35 pgs; The King Who Wasn't; Lloyd Biggle Jr; FIC: Analog Science Fiction & Fact	arrive	natural	natural	3	quote	speaker	here	
We reach the Washington Bridge without saying a word. [SEP] She's emptied his cupboards and refrigerator; the bags are at her feet. [SEP] She's eating corn chips but I'm too nervous to join in. [SEP] " Is this the best way? " She asks. [SEP] The bridge doesn't seem to impress her. [SEP] " It's the shortest way. " [SEP] She folds the bag shut. [SEP] " That's what he said when I	arrived	last year. [SEP] I wanted to see the countryside. [SEP] There was too much rain to see anything anyway. [SEP] " [SEP] I want to ask her if she loves her boss, but I ask instead, " [SEP] How do you like the States? [SEP] " [SEP] She swings her head across at the billboards. " [SEP] I'm not surprised by any of it , " she says.	natural	COCA; 1996 (Spring); Vol. 38, Iss. 138; pg. 333, 1 pgs; Edison, New Jersey; Diaz, Junot; FIC: The Paris Review	arrive	natural	natural	3	quote	speaker	last year	
The MTA couldn't scramble enough shuttle buses to meet demands, and riders were either had to walk or shove themselves onto packed buses. [SEP] A parade of potential straphangers walked down 4th and 5th Aves. [SEP] in Brooklyn as New Yorkers, always resourceful, took their commutes into their own hands. [SEP] Meanwhile, at Atlantic Ave., the scene was manic. [SEP] Police officers were instructing confused subway riders to platforms with no service. [SEP] Some officers said the R train was running when it wasn't; others said a B or Q would	arrive	to ferry passengers toward Brighton Beach and Coney Island.	natural	CORE;  News Report/Blog; Amidst a fire, seeking alternate routes :: Second Ave. Sagas; http://secondavenuesagas.com/2012/08/15/amidst-a-fire-seeking-alternate-routes/	arrive	natural	natural	1	say	3rd	none	
Doctors noted how limiting linguistic barriers are (Spanish is spoken by the doctor, but many patients are most comfortable speaking a Mayan language) and how little time is available to attend to each patient. [SEP] The doctors said that unless patients	arrive	with a family member who speaks Spanish (son, daughter, or husband) and who can translate, it is difficult to overcome language barriers.	natural	COCA; 2017; Oklahoma City Vol. 76, Iss. 2,  (Summer 2017): 160-170; Adherence to Type 2 Diabetes Treatment Protocols Among Indigenous Women of Western Guatemala; Goldín, Liliana; ACAD: Human Organization	arrive	natural	natural	1	say	3rd	none	
" I had an idealized picture in my head of what it would be like to work for the government, " recalled Laura Freeze, 28, who started sending applications to USAJobs, the main federal jobs board, two years ago. [SEP] She had received a master's degree in public administration from Indiana University, taught English in China and worked for United Way as a VISTA fellow. [SEP] But Freeze got rejection after rejection, computer-generated form letters that she said would	arrive	six months after each application. [SEP] She gave up.	natural	COCA; 2015 (150104); Pg. B06; Millennials just not that into fed jobs; Lisa Rein; NEWS: Washington Post	arrive	natural	natural	1	say	3rd	none	
By mid-morning I'd reached a small village beyond which, I knew from a glance, the climb into the mountains began. [SEP] Hungry, I found a solitary restaurant. [SEP] I pushed on the heavy wooden door and entered a deep, unlit room with dark furniture. [SEP] Seeing no one, I called out, and a man stepped through a doorway behind the bar. [SEP] I explained my needs as best I could. [SEP] He said the chef had yet to	arrive	and the restaurant wouldn't open for a few hours.	natural	COCA; 2011; Oct 2011; Food for a Weary Soul; McCarthy, Andrew; MAG: National Geographic Traveler	arrive	natural	natural	1	say	3rd	none	
Her thoughts were interrupted by Eric's recalling with wry affec-tion, " My dad belonged to this book club, and after he died, the books kept right on coming. [SEP] Mom just lets them pile up. [SEP] Once, when I asked why she pays for books she doesn't read, she said she likes having them	arrive	in the mail each month, the same as if Dad were still around. [SEP] "	natural	COCA; 1998; Penguin, New York; Thorns of Truth; Eileen Goudge; FIC: Thorns of Truth	arrive	natural	natural	1	say	3rd	none	
Other countries in the Far East could be affected since many parts for machinery and electronic products moved from Kobe to supply their industries. [SEP] Thailand, for example, sends back food and coal in return. [SEP] Also, about 40 percent of the exports of steel from South Korea moved through Kobe and Osaka, and producers were delaying shipments to see what alternate means would open up. [SEP] What many managers found particularly difficult was the uncertainty. [SEP] " We simply don't know, " Mr. Roberts, the Ford official, said about whether enough engines would	arrive	to keep the lines running	natural	COCA; 1995 (19950121); QUAKE IN JAPAN: COMMMERCE;KOBE EARTHQUAKE DISRUPTS THE FLOW OF GLOBAL TRADE; By AGIS SALPUKAS; NEWS: New York Times	arrive	natural	natural	1	say	3rd	none	
He said, "Welcome to our little auction. The bidding begins now, and it ends when I hear the offer I like most. " [SEP] He said nothing more; too much talk would kill the drama. [SEP] Winsting took the drink one of his servers offered and stepped out to mingle, then hesitated as he looked over the crowd. [SEP] " Edwarn Ladrian is not here, " he said softly. [SEP] He refused to call the man by his silly moniker, Mister Suit. [SEP] " No, " Flog said. [SEP] " I thought you said everyone had	arrived	! " [SEP] " Everyone who said they were coming, " Flog said. He shuffled, uncomfortable. [SEP] Winsting pursed his lips, but otherwise hid his disappointment. He'd been certain his offer had intrigued Edwarn.	natural	COCA; 2016; Shadows of self; Brandon Sanderson; FIC: Shadows of self	arrive	natural	natural	5	say	3rd	none	
Despite periodic cleanups of the accumulated trash at the site, the shooters who used the range didn't take responsibility for it. [SEP] After some livestock were shot and killed on neighboring private land, there were calls to close the range completely. [SEP] To turn things around, the BlM closed the site for two weeks for a cleanup and then posted a law enforcement ranger at the entrance to screen those coming to the range. [SEP] The BlM said people who	arrived	with appliances, glass botles, paint cans, pumpkins, furniture, pallets, and such were told to take them back home. [SEP] Shooters who seemed somewhat careless, young, and inexperienced were more carefully watched. [SEP] " My goal was to educate, not to hammer people, " said Chuck Ward, the ranger who monitored the shooters.	natural	COCA; 2012; Apr 2012; KEEPING RANGES OPEN; Snow, John B; MAG: Outdoor Life	arrive	natural	natural	3	say	accompaniment	with appliances, glass botles, paint cans, pumpkins, furniture, pallets, and such	
My father has an inveterately late sister. [SEP] There was a period when she was in her 40s and single that my Dad would pick her up and drive her into work. [SEP] He told her if she wasn't ready he'd go. [SEP] I believe he did once. [SEP] She was never late (for him to pick her up) again but that ability to organise herself hasn't flowed through. [SEP] The saddest thing I ever heard though was a friend talking, years ago, about her youth. [SEP] She said she always	arrived	early because she knew she wasn't one of the " in " people and so would be forgotten if she weren't there. [SEP] No-one would wait for her.	natural	CORE; Advice; The Importance of Being Punctual - Prolific Living; http://www.prolificliving.com/blog/2010/08/26/the-importance-of-being-punctual/	arrive	natural	natural	3	say	attitude holder	none	
I had a snapped torsion spring and needed it fixed. [SEP] I also had an ancient Genie screw drive motor that I'm pretty sure the neighbors 3 blocks away could hear each time we opened our garage door. [SEP] I called Art who answered right away, we talked about the cost to replace the springs and some options for openers. [SEP] He said they'd	arrive	the next day between 9-10 after they finished a job they had that morning.	natural	CORE; Interactive Discussion; Up & Down Garage Doors - La Mesa - La Mesa, CA; http://www.yelp.com/biz/up-and-down-garage-doors-la-mesa	arrive	natural	natural	1	say	attitude holder	none	
At one point in February 2015, Kidder offered to clear snow from Nelson's driveway near 83rd and Maple Streets. [SEP] " Bird has encountered mechanical problems, " he wrote. [SEP] " But I'll still get your driveway dug out tomorrow. Not sure what time. " [SEP] " That's fine, " Nelson wrote back. [SEP] " No biggie. If you don't make it, I'll still be able to get in&out. " [SEP] Kidder said he was going to	arrive	about 8:30 a.m.	natural	COCA; 2016 (16-09-15); Man on trial for murder sent a lot of texts to victim, but many went ...; NEWS: Omaha World-Herald	arrive	natural	natural	1	say	attitude holder	none	
Our husbands were professors at Columbia or the University of Chicago and just that past month the Physics Lab was renamed the Metallurgical Lab, though no one in the lab, especially our husbands, were metallurgists, or did any kind of metal extracting. [SEP] The college hired armed guards to be posted inside the doors of the Metallurgical Lab, and in the last weeks even the wives were no longer permitted to enter. [SEP] Our husbands said, I'll go on ahead, or, We'll all go together, or, I can't say when I will	arrive	but you should get on the train and set up house now. [SEP] We suggested our husbands take a job in Canada instead. [SEP] They declined the suggestion.	natural	COCA; 2014; New York : Bloomsbury,Edition: First U.S. edition; The wives of Los Alamos :a novel; Nesbit, TaraShea.; FIC: The wives of Los Alamos :a novel	arrive	natural	natural	1	say	attitude holder	none	
About 27.2 million employees expect to see their work impacted the Monday after the series finale of " Game of Thrones, " according to a survey released last week by The Workforce Institute at Kronos Incorporated. [SEP] The survey found about 10.7 million employees in the U.S. will skip work to watch the final episode of " Game of Thrones, " which first aired Sunday night. [SEP] About 2.9 million said they would	arrive	to work late Monday morning. [SEP] The survey was conducted online from May 7-9 of this year, quizzing 1,090 employed U.S. adults ages 18 and older, said The Workforce Institute. [SEP] It's not just the final episode of " Game of Thrones " that has halted productivity. [SEP] The survey claims more than 20 million employees admit the show's final season has had an impact on their work attendance and/or performance.	natural	COCA; 2019 (19-05-20); 'Game of Thrones' finale could kill productivity at work, says survey	arrive	natural	natural	1	say	attitude holder	to work	
Kristen wrote to him in a joyful, loopy scrawl from Middlebury on a postcard which bore a bright blue picture of the school's ski team. [SEP] The card said Sophie wanted Frank to	arrive	home early because she was giving him a surprise graduation party. [SEP] Kristen was meddling in her parents' lives with characteristic thoughtfulness, not wanting Frank to disappoint Sophie by being late, not wanting him to be so surprised himself that he couldn't enjoy the party.	natural	COCA; 1993; Spring93, Vol. 29 Issue 2, p357, 16p; The Graduation.; Walker, Jeanne Murray; FIC: Southern Review	arrive	natural	natural	1	say	embedded listener	home	
DULANEY [SEP] There's an item you picked up that's marked. [SEP] Will you read it? [SEP] JOANNE [SEP] Dristan nasal spray. [SEP] DULANEY [SEP] Would you read for us the time of the purchase? [SEP] JOANNE [SEP] Three fifteen. [SEP] DULANEY [SEP] A.M -- or P.M.? [SEP] JOANNE [SEP] P.M. [SEP] DULANEY [SEP] You see that's what bothers me. [SEP] No other bottle of nasal spray was found in the house. [SEP] The police looked. [SEP] There was only the one bottle. [SEP] But you say you didn't	arrive	until after Mr. Marsh was dead -- yet we know he was using the nasal spray prior to his death. [SEP] How do you think it got there? [SEP] JOANNE [SEP] I don't know.	natural	COCA; 1993; Body of Evidence; FIC: Body of Evidence	arrive	natural	natural	1	say	embedded listener	none	
" You know he's not the (high school) coach, but what are you going to do? " [SEP] Smith said. [SEP] " I'm sure colleges get caught in the middle of it. If he calls somebody and says,' I'm this kid's guy,' then they feel obligated to' recruit' him as well. " [SEP] Richardson claimed to represent William Avery of Augusta, now at Duke. [SEP] That was until the player's mother got wind of it. [SEP] Avery's mother, Terry Simonton, said she	arrived	home one night to learn her son and other players had skipped a summer-league game to spend time with Richardson, who was in town showing off a Lexus he said was owned by an NBA player. [SEP] " I had colleges telling me that he was putting my son's name out there, saying he was representing him and stuff, " Simonton said. [SEP] " When coaches came to visit me during recruiting time, I told them, ' I represent my son. ' "	natural	COCA; 1998 (19980510); SPORTS; Hoops ^agent^ under scrutiny; Mike Fish; NEWS: Atlanta Journal Constitution	arrive	natural	natural	3	say	homebase	home	
Before the girl could respond, the familiar voice of Kathleen's best friend, Isabel Steadman, wafted from the dark interior. [SEP] " We are all fine, Kathleen. Just unexpectedly detained this morning. " [SEP] Isabel stepped out of the shadows and, dismissing the girl with a smile and a nod, she swung the door open wide. [SEP] " [SEP] Come in. Come in. [SEP] When I passed through the kitchen a few moments ago, Cook said she could serve up dinner as soon as you	arrived	. " [SEP] Kathleen glanced down at the brown spatters on her Sunday-best dress. " My boots are a muddy mess after traveling the footpath from church. Perhaps I should leave them here on the porch. " She scraped her feet back and forth across the doormat in an attempt to dislodge the worst of the caked-on mud.	natural	COCA; 2017; Small-town brides romance collection : 9 romances develop under the watchful eyes of neighbors; Janet Lee Barton; FIC: Small-town brides romance collection : 9 romances develop under the watchful eyes of neighbors	arrive	natural	natural	3	say	listener	none	
That night I lost faith in my phone's GPS when it led me down a rolling two-lane road that ran between cornfields and then crumbled into dust. [SEP] When it said I had	arrived	, I pulled over, my car canting sideways toward the drainage ditch. [SEP] I decided Holly had lied to me, but that meant she'd also lied to the DMV. [SEP] I'd copied the address from her license.	natural	COCA; 2018 (2018/06/22); Vol. 54, Issue 3; Thank You, Dark	arrive	natural	natural	5	say	speaker	none	
EMMA: Mother and Dr. Darling have me under observation. [SEP] They think I tried to kill you. [SEP] STEED: Why should they think that? [SEP] EMMA: You told them. [SEP] You said I	arrived	on a camel, shot you four times. [SEP] Left you for dead. [SEP] STEED: Frankly that's how I remember it. [SEP] EMMA: But that's absurd. [SEP] I may not be over-fond of you, Steed, but it's not my style. [SEP] STEED: Perhaps your memory plays tricks, Mrs. Peel.	natural	COCA; 1998; Avengers, The; FIC: Avengers, The	arrive	natural	natural	3	say	speaker	on a camel	
The second tale apparently has nothing to do with the first. [SEP] It describes the narrator as a young boy in the early 1950s entering in midyear the class of Paul Bereyter, his new teacher: " There I stood, in my dark green pullover with the leaping stag on it, in front of fifty-one fellow pupils, all staring at me with the greatest possible curiosity, and, as if from a great distance, I heard Paul say that I had	arrived	at precisely the right moment, since he had been telling the story of the stag's leap only the day before " (Emigrants, p. 30). [SEP] It is a simple encounter that conveys the teacher's sensitivity as well as the gratitude of the narrator who, thirty years later, will be troubled by the news of Bereyter's suicide and will set out to learn his history.	natural	COCA; 2003 (Fall); Fall2003 Issue 106, p102-122, 20p, 6bw; The Edge of Darkness: On W.G. Sebald; Anderson, Mark M; ACAD: October	arrive	natural	natural	5	say	speaker	at precisely the right moment	
The six dogs paddled ashore, and Alika watched as they climbed up onto the bank and shook the water from their tough coats. [SEP] They moved out into the closing dusk as a pack. [SEP] Ideally, they'd run straight to the village, unless they encountered a bear. [SEP] They'd surely attack it, Alika knew, and all six could be killed. [SEP] He hoped the inuas, the always watching and listening heavenly spirits, would direct the dogs away from any prowling nanuks. [SEP] Alika thought that if the dogs	arrived	safely, his papa and the other villagers would quickly figure out what might have happened.	natural	COCA; 2005; Orlando, Fla. :; Harcourt; Ice drift; Taylor, Theodore, 1921-2006; FIC: Ice drift	arrive	natural	natural	5	think	3rd	homebase	
Too late Annie had discovered there weren't enough plates, cutlery or even enough chairs. [SEP] And, embarrassed -- because it somehow seemed to defeat the whole object -- she'd had to call Diane and drive down and borrow some. [SEP] Then she'd realized that the only table big enough to use was the one she was using for her desk, so she'd had to clear it and now all her machinery was stacked on the floor with her papers and magazines. [SEP] The evening had started in panic. [SEP] Annie was used to entertaining people who thought the later you arrived the cooler you were, so it hadn't occurred to her that they'd	arrive	on the dot. [SEP] But at seven, when she hadn't even changed, there they were, all but Tom, walking up the hill.	natural	COCA; 1995; Delacorte Press, New York; The Horse Whisperer; Nicholas Evans; FIC: The Horse Whisperer	arrive	natural	natural	1	think	3rd	homebase	
Diana's coffin is on a gun carriage, accompanied by members of the Welsh Guard and the King's Troop of the Household Cavalry. [SEP] Accompanying her as she moves, her ex-husband, Prince Charles, her two sons, William and Harry, Earl Spencer, her brother, and the Queen's sister -- I beg your pardon, the Queen's husband, the Duke of Edinburgh. [SEP] Other members of the royal family and the Spencer family have already gathered in Westminster Abbey. [SEP] The first lady, Mrs. Clinton, I think, has	arrived	with the British Ambassador Admiral William Crowe. [SEP] Various members of what is described by the royal palace as Diana's celebrity friends are here. [SEP] The news services are saying that Tom Hanks is here, Diana Ross, Tom Cruise and his wife Nicole Kidman, and Steven Spielberg said to be here as well.	natural	COCA; 1997 (19970906); DIANA, PRINCESS OF WALES; SPOK: ABC_Special	arrive	natural	natural	5	think	accompaniment	with the British Ambassador Admiral William Crowe	
I wasn't gon na fall asleep during the biggest movie of the year. [SEP] No way. [SEP] I'm not that lame. [SEP] So I was as well-prepared to stay awake as I could possibly get. [SEP] But almost immediately, the night went to shit. [SEP] On the Metro ride into D.C., my friend, KSK editor Mike Tunison (who was hitting the screening with me), texted that he had already arrived at the theater and that the line to get in " was not short ". [SEP] We thought	arriving	two hours early might help us get a decent seat. [SEP] We were wrong.	natural	CORE;   Opinion Blog; If You Support The Scab Refs Because Of Your Politics, You're; http://deadspin.com/5944876/if-you-support-the-scab-refs-because-of-your-politics-youre-either-a-moron-a-profootballtalk-commenter-or-both	arrive	natural	natural	2	think	attitude holder	none	
It was spring and they had crawled out of their sleeping bags later than planned, making it mid-morning before they hit the trail. [SEP] Then, Viv stopped to look at ev ery Indian paintbrush growing along the path to Refrigerator Canyon and up all those heart-crunching zigzags. [SEP] " These colors are neon, " she said. [SEP] " Desert flowers want to be found. They want to be pollinated, " he replied. [SEP] Under the midday sun, the two-hour hike had taken closer to three, and at each crest Viv thought they had	arrived	, forgetting that once on a trail a person often loses sight of the peak.	natural	COCA; 2015; Summer2015, Vol. 73 Issue 3, p479-494. 16p; From the Museum of Found Things.; GLEN LOUIS, LAURA; FIC: Antioch Review	arrive	natural	natural	5	think	attitude holder	none	
