DAVE BREASHEARS: This figure staggering towards camp, his face white with frostbite, and it was Beck and Beck had just miraculously come back from the dead. [SEP] SEABORN WEATHERS: I basically started waving my little flappy, frozen arms and one of the climbers, Pete Athens , came out and grabbed me by the hand and pulled me into Scott Fisher's tent. [SEP] DIANE SAWYER: Do you remember what you said when you	walked	in the tent? [SEP] SEABORN WEATHERS: Not really. [SEP] I was just so grateful to see them. [SEP] You know, I grabbed old Pete Athens, gave him a big kiss on the cheek.	natural	COCA; 1996 (19960515); 'The Deadly Mountain' - Mt. Everest death and rescue; SPOK: ABC_Primetime	walk	natural	natural	3	quote	listener	in the tent	
The policeman's hair was smooth and combed back. [SEP] There was a black mustache, sprinkled with gray, above his thick lips. [SEP] His cap rested on his knees. [SEP] " You went for a walk with him yesterday. When you left him, where did he go? What did you talk about? Did he mention anywhere that he wanted to go? " " I didn't go for a walk with him, " she said. " You	walked	right next to the border. [SEP] They say you even passed the yellow sign. [SEP] The warning sign. [SEP] Perhaps he crossed the border. [SEP] We have to know every detail. [SEP] "	natural	COCA;   1996; South Royalton, VT: Steerforth Press; Funeral at Noon; Yeshayahu Koren; FIC: Funeral at Noon	walk	natural	natural	3	quote	listener	right next to the border	
" Friends " has three permanent sets, a coffeehouse (known as Central Perk) and two apartments. [SEP] " I refer to the sets, as' casual eclectic,' " says Mr. Grande. [SEP] " If you	walked	on to these sets, you would see that every piece of furniture and item has its own character. [SEP] " The highly visible and well-used orange couch in the coffeehouse was picked out of a basement in the Warner Brothers prop department. " [SEP] It was probably used in an old movie, " says Grande. " We refurbished it and gave it new life. [SEP] Over the years we've had a lot of calls from people wanting to know where to buy the couch. [SEP] "	natural	COCA; 2000 (20000426); FEATURES; Forget laugh tracks - the sofa''s the thing; David Holmstrom, Staff writer of The Christian Science Monitor; NEWS: Christian Science Monitor	walk	natural	natural	3	quote	listener	on to these sets	
When I got upstairs, I thought I would go and look for Miss Craddock, so I could show her my design and see if she approved of it. [SEP] I went to her room and knocked on the door, but she wasn't there. [SEP] So I went to my own room and worked for a while on some other sketches. [SEP] Then I rang for my maid and dressed for dinner. [SEP] " Julian said, " [SEP] Miss Fontclair, if you	walked	from the first floor of the new wing to Miss Craddock's room in the main house, you must have had to cross the corridor that leads to my room. [SEP] " " [SEP] I didn't cross it, precisely. [SEP] I went down it a little way and then turned left into the corridor where Miss Craddock's room is. [SEP] " Julian mentally retraced her steps. [SEP] His room was at the end of a corridor.	natural	COCA; 1993; New York: Viking; Cut to the Quick; Kate Ross; FIC: Cut to the Quick	walk	natural	natural	3	quote	listener	rom the first floor of the new wing to Miss Craddock's room in the main house	
As a member of the powerful appropriations committee, he was pegged within the world of Illinois politics as the go-to guy for help squeezing money out of Washington. [SEP] His mentor, Paul Simon, at this point a US. [SEP] senator, was the exemplar of the issues-driven, above-the-political-fray legislator; Durbin was a more conventional pol, working the system and sending bacon not just to his district but to the entire state. [SEP] " If you needed an appropriation, Simon would write a letter and forget about it, " a former Simon aide recalled. [SEP] " Dick Durbin would	walk	across the hall, cut a deal with the chairman, and get the money. [SEP] " [SEP] In late 1994, Simon announced his retirement. [SEP] Durbin ran for the Senate seat as a son of the working class who had mounted crusades against Big Tobacco and the gun lobby. [SEP] He beat a Republican social conservative 56 to 41 percent.	natural	COCA; 2005 (Jul); Vol. 37 Issue 7/8, p12-16, 5p, 2bw; Killing Them Softly; Corn, David; MAG: Washington Monthly	walk	natural	natural	1	quote	protagonist	across the hall	
She knew she took after her father in temperament as well. [SEP] Her eyes would change from green when pleased, to a smoky gray-green when angry like his. [SEP] Her one vanity was her chestnut hair with the two lighter streaks down either side of her face. [SEP] When she let it down, it hung to her waist in thick waves. [SEP] Amanda didn't worry that she wasn't considered a beauty like her mother or sister. [SEP] She'd heard enough comments about her " arresting face and presence when she	walked	into a room " over the years to feel comfortable with her own looks. [SEP] // Entering the dining room, they smelled the aroma of freshly baked rolls and fried chicken and gravy.	natural	COCA; 2008; New York : Zebra Books; Apache warrior; Didier, Carol Ann; FIC: Apache warrior	walk	natural	natural	3	quote	protagonist	into a room	shifted indexical in quote?
When she was 16, a girl from a different prep school invited her and her friend to a debutante ball. [SEP] As soon as they arrived that evening, she said she was handed a glass of champagne, and the drinking continued for the rest of the night. [SEP] " I walked into a gilded sitting room and saw my old neighbor, another Holton girl, vomit into a large urn that looked like it belonged in the National Gallery of Art, " she said.	walked	into a gilded sitting room and saw my old neighbor, another Holton girl, vomit into a large urn that looked like it belonged in the National Gallery of Art, " she said.	natural	COCA; 2018 (18-09-26); ôI Was Ashamedö: After Ford's Accusation, a Generation of Holton ...	walk	natural	natural	3	quote	speaker	into a gilded sitting room	
He blinked a time or two, then rubbed his eyes. [SEP] " I don't even know him, never knew him, " he mumbled. [SEP] " Just a name. " " No, " Cat said firmly. [SEP] " He was your son. We have a tape to play for you. A little background first, then the tape. We went to the Granville Museum on Monday to add it to my video. " [SEP] She told her part succinctly, then tumed to me and nodded. [SEP] " I	walked	outside and Cary and Leo came after me. I admired his car, a gold BMW convertible, and Cary suggested that we go to town to get some cold drinks, and asked if I wanted to drive. [SEP] " I told him that after we left Leo behind, I had taped every word for the next three hours.	natural	COCA; 2015; Jul/Aug2012, Vol. 123 Issue 1/2, p66-133. 68p. 1 Illustration; The Fullness of Time; Wilhelm, Kate; FIC: Fantasy & Science Fiction	walk	natural	natural	3	quote	speaker	outside	
As a young adult, Pearcey fell prey to this thinking, which drove her into a crisis of faith. [SEP] Visits with her parents, her pastors, and a seminary dean were fruitless. [SEP] A professor even replied glibly, " Faith just works for me. " [SEP] " It was a difficult and dark time, " Pearcey tells me. " I	walked	through the library pulling philosophy books off the shelves, thinking, If I can't get the live adults to help me, maybe these dead white males will. [SEP] ' "	natural	COCA; 2015; Apr2015, Vol. 59 Issue 3, p34-41. 8p. 5 Color Photographs; THE UNEXPECTED DEFENDERS; DILLEY, ANDREA PALPANT; MAG: Christianity Today	walk	natural	natural	3	quote	speaker	through the library	
" What was that all about? " he asked. [SEP] He wore pressed khakis and a starched white shirt and silk tie, the same outfit he wore every day to work, with only slight variations in color. [SEP] " The mayor's got trouble, " she said. [SEP] " What kind of trouble? " [SEP] She walked up to Dillon and straightened the knot in his tie. [SEP] " Police business. " [SEP] " Sounded to me like he was trying to make his trouble your trouble. " [SEP] Her eyebrows shot up. [SEP] " I	walked	into the kitchen and heard you talking to a man. [SEP] It's not even seven o'clock in the morning. [SEP] I was curious. [SEP] " He cocked an eyebrow and she noticed a nick on his otherwise smooth face. [SEP] For a moment, she saw him anew, her friend and her lover.	natural	COCA; 2014; New York : Minotaur Books,Edition: First Edition; Wrecked :a mystery; Fields, Tricia; FIC: Wrecked :a mystery	walk	natural	natural	3	quote	speaker	into the kitchen	
Dana Rugby president Laurence Wahl said of adding the JV team. [SEP] " We have a lot of first year players but that's okay, they're learning quickly. " [SEP] Wahl's son Gabriel is one of this year's returning players and is one of three players, including Drew Falk and Anton Grigoriou, contending for All-American recognition this year. [SEP] Last Saturday, the team played at Dana Hills High, its first opportunity to play on a high school turf field and an opportunity for greater exposure amongst peers. [SEP] Wahl said that plenty of students	walked	up to coaches after the game asking if it was still possible to sign up. [SEP] The sport has gained popularity after it was announced that rugby will be included in the 2016 Olympic Games in Rio de Janeiro, Brazil.	natural	COCA; 2014 (141211); DANAPOINT; Rugby growing at Dana Hills; BY NATHAN PERCY, STAFF WRITER; NEWS: Orange County Register	walk	natural	natural	3	say	3rd	up to the coach	
In the months of October and November, we attended parent meetings and events at six different schools and collected over 200 surveys. [SEP] We found out that the majority of students (73%) live within 2 miles of the schools they attend, and about 75% of parents say that their kids	walk	to school at least a few times during the week.	natural	CORE; Informational Description; Watch The Road; http://watchtheroad.org/archive.html	walk	natural	natural	1	say	3rd	to school	
State police are looking for a man who tried to rob a convenience store in Milton on Saturday afternoon. [SEP] Troopers say the man	walked	into the Sunoco store on Route 254, in Turbot Township around 2:15 p.m. the man demanded money from the store's register.	natural	CORE; News Report/Blog; Attempted robbery at a convenience store in Northumberland County; http://wkok.info/news/news-news/attempted-robbery-at-a-convenience-store-in-northumberland-county/	walk	natural	natural	3	say	3rd	convenience store	
On our way back to downtown New Orleans, we encountered a man walking swiftly with what appeared to be a large book. [SEP] He recognized me, and we embraced. [SEP] He said that he had	walked	55 blocks, defying the order to stay out of the lower 9th Ward area. [SEP] He not only wanted to see his home, but he wanted to retrieve his large family Bible, which he was carrying under his arm. [SEP] He said it was one of the few things in his home that was not completely destroyed.	natural	COCA; 2006 (Sep); Vol. 61, Iss. 11; pg. 135, 3 pgs; 'How I See It'; Marc Morial; MAG: Ebony	walk	natural	natural	5	say	attitude holder	55 blocks	
This chef looked as though he belonged at the Four Seasons or the Mandarin Oriental. [SEP] Between courses, he wiped down his cooking station and conversed with them. [SEP] He spoke softly, which meant that the couple had to listen carefully and not chew too loudly. [SEP] The man told the chef that they lived only a few blocks away. [SEP] The chef lived in Queens but was originally from Tokyo. [SEP] The man said that he had seen the chef working here before. [SEP] The chef said that that was impossible. [SEP] The man insisted that he had. [SEP] He said that he	walked	by this restaurant every day on the way back from his studio, and though he had never come in, he peeked inside every now and then and saw a chef -- you, he said -- working diligently behind the bar. [SEP] The chef chuckled and said, That's impossible. [SEP] Why do you say impossible? [SEP] the man asked. [SEP] Because this is my first day working here.	natural	COCA; 2018; 6/18/2018, Vol. 94, Issue 17; OMAKASE	walk	natural	natural	5	say	attitude holder	by his restaurant	
Alfonso Aguilar, the 19-year-old college student who spoke about being stopped by the same police officer, agreed that it was a good first step. [SEP] Aguilar, a member of the Community Coalition of South L.A., told commissioners that in South L.A., where he was born and raised, police are seen as a dominating force, one out of touch with the people they are sworn to protect. [SEP] In an interview, Aguilar said that when he initially	walked	into the meeting, seeing a large group of police officers in the room made him so nervous he walked out. [SEP] He ran to a bathroom to splash water on his face before returning. [SEP] After he spoke to the commission, however, he said he came to appreciate how many officers were there.	natural	COCA; 2016 (16-11-15); The LAPD police watchdog has taken the unusual step of dedicating; NEWS: Los Angeles Times	walk	natural	natural	3	say	attitude holder	into the meeting	
Anna was sitting on the doorstep with her suitcase and her little baby boy, and she said, I can't stay anymore. [SEP] And Sanare was heartbroken. [SEP] He said why can't you stay. [SEP] And she said it's too arid here. [SEP] I have to walk, you know, 10 miles every day to get water and back. [SEP] I can't nurse our son. [SEP] I can't cook meals. [SEP] And so instead of moving back to her homeland, which was more lush, Sanare said what can I do. [SEP] And she said you could walk to get water, which is completely against Maasai tradition. [SEP] And he started walking, and other men taunted him and said you've been, you know, bewitched by your wife, but then other men started	walking	with him, and they started to realize how hard this was every day and how much time it took, and they started bicycling.	natural	COCA; 2019 (19-04-23); "MELINDA GATES ON ""THE MOMENT OF LIFT"" ""THE MOMENT OF LIFT"""	walk	natural	natural	2	say	embedded listener	to get water	
The worst part of it was that I had to sneak into my house and put on a suit and tie, because Crocker said you can't just	walk	in with jeans and a T-shirt. [SEP] But a deal was a deal. [SEP] I met him at the back of the clubhouse, and we walked to the funeral home.	natural	COCA; 1991 (Aug); Vol. 13 Issue 11, p66, 8p, 4 illustrations; Voices; MAG: Omni	walk	natural	natural	1	say	embedded listener	in	
" Karine, " [SEP] Monica said, " you better go home too. " She almost wanted to say, " Take Kevin with you. He's yours. " She wasn't even sure if they were a couple. [SEP] Kevin never touched her, but sometimes Karine touched him. [SEP] Just take him, Karine, Monica thought, but instead she just smiled. [SEP] Monica offered to drive her, but Karine said she'd	walk	home. [SEP] She'd be all right. [SEP] It wasn't that far.	natural	COCA; 2015; Spring2015, Vol. 45 Issue 1, p41-59. 19p; The Best White Rapper in Berea, Ohio; HOYT, DANIEL A.; FIC: Iowa Review	walk	natural	natural	1	say	homebase	home	
Among other things, Mary Rush was an expert tooth-puller. [SEP] Hundreds of teeth left the building in the little boxes and plastic bags she kept on hand for conveying precious cargo to the Tooth Fairy. [SEP] She was a ubiquitous character in the neighborhood. [SEP] At 6 feet 2, she was hard to miss. [SEP] She was the go-to woman for cooking mounds of pasta for spaghetti dinners, selling T-shirts, helping to plan the annual Capitol Hill Classic walk and run. [SEP] On Capitol Hill, it is said with some exaggeration that everybody knows everybody -- but it is also said that if you	walk	with Mary Rush, you needed a healthy ego because she really did know everybody. [SEP] Anyway, on this afternoon, she was thinking of other possibilities. [SEP] She had just finished teaching an after-school class in self-expression -- she led the pupils in charades -- for extra money.	natural	COCA; 2004 (20041118); The Episode Of a Lifetime; After Their Reality Hit, All the Rush Family Can Do Is Rewind; David Montgomery, Washington Post Staff Writer; NEWS: Washington Post	walk	natural	natural	1	say	listener	accompaniment	
Quietly, he began following the footprints. [SEP] He didn't want to scare the animal away. [SEP] He had almost reached the backyard when he heard something. [SEP] Swish, clomp, swish, clomp. [SEP] He peeked around the corner of the house. [SEP] That was when he saw her-his sister, Julie. [SEP] She had something weird on each foot. [SEP] They looked like giant tennis rackets with short handles. [SEP] Julie waved. [SEP] " See what I found in Aunt Gwen's basement? [SEP] They're old-fashioned snowshoes. [SEP] Aunt Gwen said the shape helps you	walk	on top of the snow. [SEP] " [SEP] Jonathan laughed. " [SEP] No wonder I couldn't find these footprints in Aunt Gwen's book! [SEP] There was no page for a snowshoeing sister. [SEP] "	natural	COCA; 2017; Columbus Vol. 72, Iss. 12, (Dec 2017): 8-9; Strange Footprints in the Snow; Glann, Elizabeth; FIC: Highlights for Children	walk	natural	natural	1	say	listener	on top of the snow	
They'd written up a story about her in the weekly Shadrach Democrat Reflex when she'd been ten and her father had brought her here to visit her Uncle Cy- the year Eddy Sandlin had turned up missing during Cub Scout Troup 517's day hike. [SEP] She'd helped find him sitting on a beaver dam in Yesterday Creek, snagging driftwood with his feet. [SEP] They said she did it by listening to the trees. They said she	walked	along through the forest at the edge of town, guiding her way through the dusk, touching the heels of her palms against the shaggy, rough bark of the hickory and the smooth, overlapping blue-gray mottles of the sycamore, listening. [SEP] Letting something bigger than herself guide her	natural	COCA; 2003; New York, NY : Warner Faith; When you believe; Bedford, Deborah; FIC: When you believe	walk	natural	natural	3	say	protagonist	along through the forest	
CORSON: Did he say where he was going when he got out? [SEP] PAUL: Yes. [SEP] CORSON: Where? [SEP] PAUL: Paris. [SEP] OSCAR: see what I mean? [SEP] Stupid. [SEP] PAUL: He just wanted to think about it. [SEP] The Eiffel Tower, he wanted to see, aperitifs, he wanted to drink, the Follies Brassiere, he wanted to go to. [SEP] Beautiful buildings, cafs, music, and women. [SEP] I told him what I knew. [SEP] Then he showed me a map. [SEP] CORSON: A map? [SEP] PAUL: He said I could	walk	to Paris. [SEP] CORSON: From where? [SEP] PAUL: From here. [SEP] OSCAR: Aw, man. [SEP] PAUL: He had it all worked out. [SEP] You go up through Laos, then into Burma, some other country I forget, then India, Iran, Turkey, and Greece. [SEP] The rest, he said, is easy.	natural	COCA; 2005 (Spring); Vol. 27, Iss. 2; pg. 21, 44 pgs; GOING AFTER CACCIATO; Romulus Linney; FIC: The Kenyon Review	walk	natural	natural	1	say	speaker	to Paris	
Maez ran eight 5K and 10K races that fall, squeezing in 30-minute runs during her lunch hour and longer runs on the weekends while her kids were with their dad or with friends. [SEP] She kept herself motivated by putting pictures of female athletes on her refrigerator and reading about women who started running later in life (like Helen Klein, a marathoner into her 80s). [SEP] Also crucial: the support of her friends and fellow runners, who encouraged her to enter a 50K ultra-marathon (about 31 miles) in December. [SEP] " They said I could	walk	if I wanted to, just to see if I could do the Houston marathon, " she recalls. [SEP] The week of the 50K, her divorce was finalized.	natural	COCA; 2005 (Jan 2005); Vol. 204, Iss. 1; pg. 94, 6 pgs; i made my dream come true; Sharlene K Johnson; MAG: Redbook	walk	natural	natural	1	say	speaker	none	
I had spent three years at a northern university, where I was cold and lonely most of the time. [SEP] I was involved in a half-baked affair with an accountant from Trinidad, an affair that should have died from neglect but which kept limping along. [SEP] I worked as a supply teacher, moving from school to school, a new placement every two or three weeks, each one a challenge to my endurance. [SEP] At twenty-four I considered my circumstances-the half-hearted affair and the lack of promise in my career-and I wondered: Is this all there is? [SEP] Arjun said I used to	walk	past him on the high street, always in a hurry. [SEP] He wanted to stop me, talk to me, he said, but I would pass by without seeing him, a faraway look in my eyes. [SEP] Once he saw me with Daryl the accountant. [SEP] We were walking together but not touching, not holding hands. [SEP] He could tell we were lovers, he said. [SEP] He could tell we were not in love.	natural	COCA; 2003 (Mar); Iss. 13; pg. 140, 19 pgs; Elephant dreams; Ifeona Fulani; FIC: Small Axe	walk	natural	natural	1	say	speaker	past him on the high street	
I live in an apartment building in a major American city. [SEP] I recently have been aggressively contacted by my downstairs neighbor about how the noise I make is disrupting her sleep. [SEP] At first I was told that it sounded like every night I was moving furniture around my bedroom (I'm not), and now she says that the noise from me	walking	across the room and getting into bed, or my cats walking around, or me even putting a glass of water down on a table fills her whole apartment with unbearable noise. [SEP] I bought more area rugs and I am trying to keep it down, but I am baffled.	natural	COCA; 2019 (19-07-09); Help! My Boyfriend's Family Is a Total Disaster. Do We Have a Future?	walk	natural	natural	2	say	speaker	across the room	
Amit thought that because he was becoming a teacher he had to act like he was sixty years old to boys not so much younger than him. [SEP] Over the intercom the cashier murmured a few order numbers. [SEP] Amit jumped up. [SEP] " Best of luck, young sir, " he said to Eli. [SEP] He shook him once in the shoulder and then am bled to the front to get our burgers. [SEP] I thought Eli would	walk	away too, but he continued to stand before me, looking expectant.	natural	COCA; 2015l Winter2015, Vol. 91 Issue 1, p108-115. 8p; The Fathoms.l Korman, Amanda; FIC: Virginia Quarterly Review	walk	natural	natural	1	think	3rd	away	
Out here in the country, there probably wasn't much to worry about, but she was relieved to see it was a woman. [SEP] A tall woman in a cowgirl hat. [SEP] She pulled the door open. [SEP] " Your Longhorns are in my pasture. " [SEP] The woman twisted her mouth to one side and folded her arms across her chest. [SEP] " This is the second time they've busted the fence and wandered onto my property. " [SEP] Darlene thought this cowgirl could have	walked	straight off the set of any western movie. [SEP] She was dressed in a long-sleeved denim shirt with her blue jeans tucked into brown boots. [SEP] She was older than Darlene, possibly midforties, but she was gorgeous with huge brown eyes and blond hair that hung in a ponytail to her waist.	natural	COCA; 2012; Nashville, Tenn. : Thomas Nelson; Need you now; Wiseman, Beth, 1962; FIC: Need you now	walk	natural	natural	5	think	3rd	straight off the set of any western movie	
" Uncle, we have to go. " [SEP] " I was going to let you stay home. You're 16 years old and never played hookie. " He says. [SEP] " That's right and I'm not starting now " I said pulling him out the door. [SEP] " But my coffee " he whined. [SEP] " Just get some from Mr. Cabello " I made a beeline for Spring street about 10 paces in front Uncle Emilio. [SEP] " Okay bye, I thought I was cool enough to	walk	with you, " he laughs as my pace increased. [SEP] I didn't have the time to turn back. [SEP] I make it to school just as the bell rings.	natural	COCA; 2018 (4/28/2018); K; The Red X	walk	natural	natural	1	think	accompaniment	with you	
COHEN: Lynn McAfee says that from the time she was a baby, doctors have said, " Diet now or you're a walking time bomb. " (on-camera): What do you think when you	walk	into a bookstore and you see that section with all those diet books, one after another, that say they have the answer? [SEP] MCAFEE: I remember buying those books. [SEP] You know, it's not like I never bought those books. [SEP] It's not I never read them. [SEP] It's not like I never tried that. [SEP] It all makes sense except that it doesn't work.	natural	COCA; 2002 (20020504); Fat Chance; SPOK: CNN_Presents	walk	natural	natural	1	think	attitude holder	into a bookstore	
Lack of exercise is a major reason for the rise of obesity in the United States. [SEP] Between our desk jobs and our automobiles, we don't move our bodies enough to ward off the gain in fat that comes with aging. [SEP] Problem is, many people may not know that they need to include deliberate exercise in their daily routines. [SEP] " People with desk jobs think,' I	walk	up and down stairs a lot and I run around doing houshold chores in the evening -- I get plenty of exercise'; even if that adds up to 90 minutes of physical activity, it's not enough, " says Dr. Conway.	natural	COCA; 1994 (Nov); Vol. 46 Issue 11, p65, 12p, 3 charts, 1 diagram, 5 graphs, 3cl Hit your perfect weight.; Perlmutter, Cathy Toth, Michele; MAG: Prevention	walk	natural	natural	1	think	attitude holder	up and down stairs	
Emmett remembered the time Gustavo drove him into town. [SEP] A crime, of course, to transport prisoners off the farm. [SEP] Emmett could have squeezed diamonds from coal during that short drive, even though they just motored to town for a six-pack. [SEP] Gustavo could have lost his job. [SEP] Emmett thought of another night he	walked	past the perimeter gate alone, to the borderline, testing limits. [SEP] He stopped walking fifty yards past the gate, afraid to venture farther. [SEP] The world was out there.	natural	COCA; 2012; Winter 2012; Estray; Waters, Don; FIC: The Kenyon Review	walk	natural	natural	3	think	attitude holder	past the perimeter gates	
Rose wanted to surprise Martin at his place. [SEP] She expected he'd still be at work, so she used her key to open the door. [SEP] There she found him standing in the shadows in the hallway, a stripe of light from the streetlamps bisecting his face. [SEP] She heard the tinkle of ice in a tumbler. [SEP] // " You scared me, " Rose said. [SEP] " For heaven's sake, turn on some lights. " // She reached for the switch but Martin intercepted. [SEP] He took her by the wrist. [SEP] For a second, she thought she had	walked	into another surprise party, like on her thirty-seventh birthday, when their friends jumped out from behind the furniture. [SEP] " Surprise! " [SEP] This time Rose was in for a surprise. [SEP] It didn'ttakeher long to figure out something was wrong.	natural	COCA; 2008; New York : Simon & Schuster,Edition: 1st Touchstone trade pbk. ed.; Some assembly required; Bonasia, Lynn.; FIC: Some assembly required	walk	natural	natural	5	think	attitude holder	into another surprise party	
Joe: I'll come back later on. [SEP] You and I will sit down; we'll go through everything and figure out what should be done next. [SEP] Mateo: Thanks. [SEP] Thanks, Joe. [SEP] Edmund: Joe will do everything he can for you guys. [SEP] You know that. [SEP] Isabella: Joe's a kind man, but this hospital isn't the same without Maria. [SEP] Mateo: Yeah, I was thinking the same thing myself. [SEP] Edmund: I think that every time I	walk	in this place. [SEP] Isabella: Mateo, will you be okay while I go to the chapel and light a candle? [SEP] Mateo: Yes. [SEP] Yes, go. [SEP] Brooke: Isabella, I'll go with you	natural	CAS; 2002 (2002-05-31); All My Childen; All My Childen	walk	natural	natural	1	think	attitude holder	in this place	
Saturday morning, Jay does his usual rounds: checks for rain, feeds the pigs, looks for trouble. [SEP] Nothing. [SEP] He decides to wait till Wednesday to put the beans in. [SEP] He walks back into the house; his brother is up now, making coffee in the kitchen. [SEP] " Thought I'd	walk	up to see Mom. [SEP] Interested? [SEP] " [SEP] " [SEP] Let me get a shirt on. [SEP] " [SEP] The cemetery is a small one, about two miles up the lane from the farm.	natural	COCA; 1993;  Spring93, Vol. 29 Issue 2, p373, 19p; Dry Spell.; Gordon, Neal; FIC: Southern Review	walk	natural	natural	1	think	attitude holder	up to see Mom	
People stood around a table piled with bagels, lox, and whitefish and talked about Isaac. [SEP] I knew I didn't belong there. [SEP] I felt like a fool and an impostor. [SEP] I stood by the window, making myself invisible. [SEP] I hadn't thought it would be so painful. [SEP] To hear people talk about the son I could only imagine as if he were as familiar to them as a garden potato was almost too much to bear. [SEP] So I slipped away and wandered through the rooms of the house. [SEP] I thought, My son	walked	on this carpet. [SEP] I came to a guest bedroom. [SEP] I thought, From time to time, he slept in this bed. [SEP] This very bed! [SEP] His head on these pillows. [SEP] I lay down. [SEP] The pillow sank under my cheek. [SEP] And as he lay here, I thought, he looked out this very window, at that very tree.	natural	COCA; 2004; 2/9/2004, Vol. 79 Issue 46, p64-73, 10p, 1 cartoon; THE LAST WORDS ON EARTH; Krauss, Nicole; FIC: New Yorker	walk	natural	natural	3	think	empathy center	on this carpet	
Abruptly he turned and swam toward the diving boards, grabbing the end of the low board with both hands. [SEP] He bounced twice, then did a chin-up and hoisted himself all the way up, walked down the length of the board and back in the direction we came. [SEP] Mom was waiting in the car when I walked back outside, towel around my waist. [SEP] It had stopped raining. [SEP] " I didn't see you, " she said. [SEP] " I thought maybe you'd	walk	home. [SEP] " " [SEP] I didn't have an umbrella. [SEP] " " [SEP] Where were you? [SEP] " " [SEP] Nowhere, " I said.	natural	COCA; 2013; Spring2013, Vol. 26 Issue 1, p43-58. 16p.; Dolphins.; JUSKA, ELISE; FIC: Gettysburg Review	walk	natural	natural	1	think	homebase	home	
" Right. You see, we're working with Marion and her staff to organize and catalog St. John's library, which means -- " " I'm hoping you'll rent a bike and go riding with me today. " Barnabas licked him on the ear and wagged his tail, urgent. [SEP] His dog was never completely satisfied with Cynthia's idea of a morning constitutional. [SEP] " But first, " she said, " I think you should	walk	down to Ernie's after morning prayer and look over his books. [SEP] You've been wanting to do it ever since we came. [SEP] " " [SEP] Ernie's... [SEP] I don't know. [SEP] " " [SEP] It's six-thirty. [SEP] You could have breakfast at Mona's and maybe read the paper like you used to do at the Grill... " He had missed that sort of thing.	natural	COCA; 1999; Penguin, New York; A New Song; Jan Karon; FIC: A New Song	walk	natural	natural	1	think	listener	down to Ernie's	
HOST: So he's saying -- he's saying Find out the problems, Julie, and then direct your resources at those problems. And what you're saying, I think -- not to put words in your mouth -- is don't do it by grading parents, do it by talking to parents. [SEP] Ms-WOESTEHOFF: Exactly, because we know what the problems are. [SEP] And I think if you	walked	into any classroom in any school in the country, you would be able to go up to the teacher and say, Which are the five parents that need some extra help and how can we help them? [SEP] And then to go into this process with help and resources rather than with judgment and perhaps failure.	natural	COCA; 2007 (20071030); Manchester, Connecticut, school district wants to give parents report cards and hold them accountable; Julie Woestehoff, Parents United For Responsible Education, and Steve Edwards of Manchester, Conn; SPOK: NBC_Today	walk	natural	natural	3	think	listener	into any classroom	
In an ideal world, all documents in a law firm would be funneled into a central repository. [SEP] Paper documents would be scanned into an electronic archive. [SEP] Any documents then would be retrieved whenever needed for litigation and destroyed as soon as legally allowed. [SEP] However, most law firms still have huge collections of paper that sit yellowing in boxes. [SEP] " I think if you	walk	into a typical law firm today, you will find a mishmash of electronic and paper records, " says Keith Lipman, director of legal industry solutions for iManage, a document management company. "	natural	COCA; 2003 (Aug); Aug2003, Vol. 89 Issue 8, p52, 7p, 3c; Frequent Filers.; Krause, Jason; ACAD: ABA Journal	walk	natural	natural	1	think	listener	into a typical law firm	
I ’ d gotten arrested for shoplifting. [SEP] I ’ d stolen a coat from the men ’ s department of G. Fox, the Hartford department store, telling myself that even if apprehended, no one would think I ’ d intended to	walk	out with it. [SEP] It wasn ’ t some silky blouse pushed down in my purse. [SEP] It was an XL men ’ s cashmere coat. [SEP] I ’ d decided it would make more sense to steal it than to purchase a blanket. [SEP] Seeing it on the mannequin, I ’ d had a visual image of myself lying on my back with the coat ’ s sleeves crossed over my chest like a sarcophagus. [SEP] Envisioning it had made me totally peaceful.	natural	COCA; 2018; Vol. 126, Iss. 4, Cass and Charlene	walk	natural	natural	1	think	speaker	out	
Iris doesn't want to go tomorrow, " my sister says. " She's been on the go for the past two weeks, and I don't want to fight with her in the morning. [SEP] " " [SEP] She's a seven-year-old! [SEP] " is what I want to say. " [SEP] Make her go! [SEP] " is what I want to say. " [SEP] That's what mothers do. [SEP] They make their kids do things! [SEP] You think I wanted to	walk	to school on rainy days when the worms were crawling all over the sidewalks? [SEP] You think I wanted to eat mom's tuna casserole just because you liked it, or mow the lawn, because Don was hogging the rake? [SEP] You think I liked that disgusting bubble gum swill they called ice cream at Baskin Robbins?	natural	COCA; 2010 (Oct 2010); Vol. 38, Iss. 8; pg. 93, 11 pgs; My F*&^ing Family!; Steve Friedman; MAG: Backpacker	walk	natural	natural	1	think	speaker	to school	
