The new D &D Farm and Ranch store northwest of Houston is Hawkins' dream come true. [SEP] A motherlode of Western wear - some 9,000 pairs of jeans, more than 10,000 pairs of boots and 8,000 shirts with labels from Cinch to Tommy Hilfiger. [SEP] Not to mention 300 to 500 English and Western-style saddles. [SEP] Eventually Hawkins plans to have a saddle-maker on site. [SEP] " We want to be the complete one-stop shopping center for cowboys, " said Hawkins. [SEP] " People	drive	250 miles to get our stuff, and we want the whole family to be happy - whether you are a novice in the Western world or a professional. [SEP] "	natural	COCA; 2000 (20000612); HOUSTON; Pg. 1; SHOP ^TIL YOU DROP Y^ALL;; Georgette Hawkins brings a touch of the exotic to the cowboy in all of us; BARBARA KARKABI; NEWS: Houston Chronicle	drive	natural	natural	1	quote	3rd	250 miles	
Currently there are more than a dozen public and private skating facilities in the Washington area, but just how many massive ice skating complexes this area can support is still open to question. [SEP] " We are probably getting pretty close to the saturation point in the Washington area.... There is always the risk of overbuilding, " acknowledged SkateNation's Geier. [SEP] But George Parr of McLean's ARC IceSport points to an obvious need for more facilities. [SEP] " There is such pent-up demand " near the Rockville facility, said Parr. [SEP] " People	drive	70 miles for their kids to practice and play hockey. [SEP] "	natural	COCA; 1997 (19970623); FINANCIAL; Looking for Hot Opportunities in the Rinks; Private Firms, Investing in Larger Ice Arenas With Extras, Want to Shrink the Off-Season; Sandra Evans , Special to The Washington Post; NEWS: Washington Post	drive	natural	natural	1	quote	3rd	70 miles	
In recent years, some fishermen have stressed conservation - take only what you're going to eat and release the others. [SEP] In the past, " fishermen would get so excited they would forget they can take fish off the hook and throw them back in the water, " Ross said. [SEP] " They would	drive	off and leave the stack of bluefish on the beach. [SEP] "	natural	COCA; 1992 (19920112); Bluefish''s Power, Availability Draw Fishermen; By MARTHA WAGGONER, Associated Press Writer; NEWS: Associated Press	drive	natural	natural	1	quote	3rd	off	
ZWERDLING But as you write in your book, you are very worried. [SEP] You are convinced that as soon as Corea leaves your sight, as soon as he leaves the U.S. embassy, that the secret police will kill him HEMPSTONE Mm-hmm ZWERDLING So what did you do to protect him? [SEP] HEMPSTONE: Well, I	drove	with Corea in my car to the airport... [SEP] ZWERDLING: Just you, your driver? [SEP] HEMPSTONE: Yeah, and one security guy riding shotgun, as it were. [SEP] Four of us. [SEP] I was concerned about what might happen to him ZWERDLING And the airport -- I mean, there's this amazing scene in your book -- where the airport is swarming with plainclothes... [SEP] HEMPSTONE: Muscular young men, yes.	natural	COCA; 1997 (19971109); Rogue Ambassador; SPOK: NPR_ATC	drive	natural	natural	3	quote	accompaniment	with Corea in my car to the airport	
" Anyway, I really ought a let you go, Mom. I don't want to fall behind with studying. " " I'm so proud of you, April. You remember that your father and I are driving down next weekend, right? You pick out wherever you want to eat, and then maybe we can meet some of your friends. I know they won't want to hang out with parents, but tell them we'll buy ice cream. " April laughed. [SEP] " Sure, Mom, " she said. [SEP] " When you guys	drive	down I'll bring everybody. [SEP] "	natural	COCA; 2015; Fall2012, Vol. 33 Issue 4, p135-146. 12p; Less Awful.; Heronry, David (AUTHOR); FIC: New England Review	drive	natural	natural	1	quote	embedded listener	down	
Steve's eyes were closed, and he started snoring. [SEP] She nudged him. [SEP] " Shouldn't you get home? It's past dinner time. " [SEP] He sat up, blinking. [SEP] ' Yeah, guess I'd better. [SEP] " [SEP] Claire gave him leftover coffee from the morning and found some old gum for him to chew. [SEP] " [SEP] You okay to	drive	home? [SEP] " [SEP] He nodded. " [SEP] I'm just next door. [SEP] " He held her face with one hand. " [SEP] Always will be. [SEP] "	natural	COCA; 2019 (2019/03/22); Vol. 93, Issue 1; Worms	drive	natural	natural	1	quote	homebase	home	
Japan looks good - All of the CART drivers who participated in testing two weeks ago at the new Twin Ring Motegi oval track in Japan were impressed with the speedway and the surroundings. [SEP] " It's just unbelievable, " Gil de Ferran said. [SEP] " You	drive	into this mountainous region and think,' How on earth could somebody build a racetrack in a place like this?' [SEP] And they did such a fantastic job. [SEP] "	natural	COCA; 1997 (19971115); SPORTS; Pg. 11; Thunderbird taking its final laps; TERRY BLOUNT; Terry Blount covers motor sports; NEWS: Houston Chronicle	drive	natural	natural	1	quote	listener	into this mountainous region	
She had told me to watch for a turn onto a gravel road just before the road that led to the dam. [SEP] I'd found the turn and was starting to make it when she put her hand on my shoulder. [SEP] " I want to go swimming first, " she said. [SEP] " You	drive	on up to the dam. [SEP] " [SEP] " [SEP] We'll swim at the cabin, " I said.	natural	COCA; 1992; Winter92, Vol. 28 Issue 1, p45, 10p; The Lady of the Lake; Ely, Scott; FIC: Southern Review	drive	natural	natural	1	quote	listener	on up to the farm	
By its own estimates, the government believes that only 1 in 20,000 eggs contains Salmonella enteritidis, which can be killed simply by cooking eggs so they are no longer runny. [SEP] Opponents like to point out that at a rate of five deaths a year, fewer people die from eating Salmonella enteritidis-tainted eggs than from lightning strikes. [SEP] Ralph Ernst, a poultry specialist in the animal sciences department of the University of California at Davis, said: " If you	drive	to the store to get eggs, you're taking a much greater risk than eating those eggs raw. [SEP] So how much time do you want to spend worrying about eggs? [SEP] "	natural	COCA; Date  2000 (20000419); NEWS; Pg. A1; U.S. Scrambles to Ensure Egg Safety;; ; But critics say plan to eradicate Salmonella strain is an overreaction; Kim Severson, Chronicle Staff Writer; NEWS: San Francisco Chronicle	drive	natural	natural	1	quote	listener	to the store	
" Okay, I'll take the truck in to... " [SEP] " You most certainly will not take the truck, " Sally said resolutely. [SEP] " Didn't the Rocky Mountain News recently declare you to be one of Colorado's leading citizens? [SEP] How would it look if you	drove	onto campus in that ugly old truck. [SEP] We will take the car. [SEP] " [SEP] " [SEP] We will take the car? [SEP] " [SEP] " [SEP] Yes, I'm going with you, [SEP] " Sally said with a smile. " I would dearly love to do some shopping in Boulder. "	natural	COCA; 2013; New York : Pinnacle Books; Butchery of the mountain man; Johnstone, William W.; FIC: Butchery of the mountain man	drive	natural	natural	3	quote	listener	onto campus	
He rang the other doorbell, waited, rang it again, and waited a long time before he saw in the stairwell a shirtless white man, built like a football player gone badly to seed and to beer. [SEP] " Do you know a Karen Borkowski? " [SEP] Harry said. [SEP] " I know the Karen Borkowski, " the man said. [SEP] " Who are you? " " She works for me. I own a bowling alley. " Harry pulled out his card. [SEP] " She's missed work. I'm concerned. " " And you	drove	all the way over here? [SEP] " the man said. " [SEP] You must be a great boss. [SEP] Got any openings? [SEP] " " [SEP] No, [SEP] " Harry said. " Unless you want to wait tables. "	natural	COCA; 2002; New York :; Harcourt, Edition: 1st ed; That's true of everybody : stories; Winegardner, Mark, 1961; FIC: That's true of everybody : stories	drive	natural	natural	3	quote	listener	all the way over here	
" Robin Williams always felt a little guilty about all the good things he was given, so he had a real place in his heart for people who were homeless and suffering. He and Whoopi and Billy not only did the show, they would go to shelters together and meet the people they were helping. They were the real thing. " [SEP] David Steinberg, the comedian who shared the stage with Williams in a 2013 concert tour, testifies to the star' s devotion to his mentor Winters, who died last year. [SEP] " He would	drive	to Santa Barbara weekly, " Steinberg recalls, " to make sure Jonathan was okay: one comic genius looking after another comic genius. [SEP] Robin looked after everyone. [SEP] If only he would have looked after himself. [SEP] "	natural	COCA; 2014; 8/25/2014, Vol. 184 Issue 7, p42-53. 10p; The Heart Of Comedy; Corliss, Richard; Coyne, Kate; Dodds, Eric; Feeney, Nolan; Getlen, Larry; Lane, Laura; Heyman, J.d.; Rice, Lynette; Steinmetz, Katy; Begley, Sarah; MAG: Time	drive	natural	natural	1	quote	protagonist	to Santa Barbara	
As Homan Square's first construction phase went up this summer, the city's Department of Housing invested $ 1.5 million in sewers, streets and sidewalks. [SEP] Earles hopes that this progress might extend a few blocks south to his part of town. [SEP] " I see that around Homan Square and the new United Center, lawns are manicured, sidewalks and curbs look new and clean. I am happy about those developments, " Earles said. [SEP] " But I	drive	back into the old part of the neighborhood and people still have to walk on the streets or near curbs because sidewalks are hazardous. [SEP] "	natural	COCA; 1994 (19941113); SUNDAY HOMELIFE; NEIGHBORHOODS; Pg. 1; NC; Built to Order; By Jeanette Almada; NEWS: Chicago Sun-Times	drive	natural	natural	1	quote	speaker	back into the old part of the neighborhood	
" Simpson? He must be the odd duck who believes in flying saucers. I've heard he had something to do with books. He lives the other side of town. " " How would we find it? " Adrian asked. [SEP] Mrs. Farmstead added quickly, " If we wanted to look him up, maybe say hello. " " " I'd have to draw you a map, " Isabel said. " No house numbers in a town like this. [SEP] " Adrian looked from the map to Mrs. Farmstead. " [SEP] Thanks, " she said. " Maybe we'll	drive	past there on our way to the Canyon in the morning. [SEP] "	natural	COCA; 1999 (Sep); Vol. 119, Iss. 9; pg. 38, 20 pgs; The giftie; James Gunn; FIC: Analog Science Fiction & Fact	drive	natural	natural	1	quote	speaker	past there	
He paused as if waiting for her to introduce herself or offer a handshake. [SEP] She did neither. [SEP] She was supposed to interview him about the foreman's job -- two hours from now. [SEP] Nowadays people called it ranch manager, but she figured if foreman was a good enough title for Monte, her dad's old friend, it was good enough for whomever she hired. [SEP] " Sorry to be so early, " he said. [SEP] " I	drove	from Amarillo and made better time than I expected. [SEP] " [SEP] " [SEP] You must have left in the dead of night to get here by sunrise. [SEP] " [SEP] He offered no explanation. [SEP] Maybe he awoke hours before daylight the way she did, worming over the things she could change and the ones she couldn't.	natural	COCA; 2009; Don Mills, Ont. : MIRA; The wind comes sweeping; Preston, M. K. 1944- (Marcia K.); FIC: The wind comes sweeping	drive	natural	natural	3	quote	speaker	from Amarillo	
" I saw a huge dark form beside the road, like, too close to the road. " [SEP] Matty stopped eating and stared at her mother. [SEP] Caris had pulled the tea towel from the oven rail and was rubbing at her wet hair. [SEP] " Yes, " said Caris, " it was scary, sort-of. But what I thought it was, at first, was one of those haystacks they cover with black plastic. That it had somehow fallen there, close to the road. [SEP] " I	drove	past before I knew what it was, and then I did a U-turn and raced straight back. [SEP] " I realised suddenly, because as I drove past, I half saw a group of cows at the fence nearby, and one had her head right over. Then it registered, you see, what the dark thing was. It was a cow, a little one. "	natural	COCA; 2018 (2017/05/01); Vol. 43, Issue 1-2; The Silence	drive	natural	natural	3	quote	speaker	past	
For Christmas, Lyla's parents had given them a thousand dollars to be spent on a honeymoon, sowing the seeds for months of argument. [SEP] Bill wanted an adventure, but LyIa, who had already had too many adventures, wanted to relax. [SEP] She wanted sun and wine. [SEP] They should spend the whole time in Italy, she said. [SEP] " But where's the thrill? " Bill had asked. [SEP] " We could take a side trip, " LyIa said, " and	drive	over the Alps into Switzerland. [SEP] That's exciting. [SEP] "	natural	COCA;   2011; Fall 2011; La Moretta; Shipstead, Maggie; FIC: The Virginia Quarterly Review	drive	natural	natural	1	quote	speaker+addressee	over the Alps	
" I was born in Newport, Rhode Island, " [SEP] Will said. [SEP] " Newport? Oh, my goodness, my husband and I lived in Providence, and we just loved Newport. Our favorite restaurant was the Pier? do you know it? " [SEP] " Lobster bisque, " Snow said. [SEP] " I loved the Pier's lobster bisque before I became a vegetarian. And Fred loved their seafood stuffing. Remember how he'd always have baked stuffed lobster, Dad? " " I do, " Will said. [SEP] " We'd	drive	down to Newport nearly every Saturday, just to ride around and see the mansions and go to the Pier. [SEP] "	natural	COCA; 1999; Bantam, New York; Cloud Nine; Luanne Rice; FIC: Cloud Nine	drive	natural	natural	1	quote	speaker+addressee	down to Newport	
" You want to turn back after lunch? " she offered. [SEP] Hisako looked up from her snow picnic hesitantly. [SEP] " I know how badly you want to go to the hot springs... " " Not so bad I'll drag you there when it's making you feel awful. " " Really? " " It's a holiday, right? " " You won't be mad at me later? " " What do you take me for? " Megumi asked. [SEP] " We can	drive	down to the public one. [SEP] It's not as nice, but it'll be warm. [SEP] " " [SEP] We've been walking for over three hours, " Hisako looked at her watch. " It's getting kind of darker, don't you think. [SEP] " " [SEP] It'll be faster going downhill, " Megumi promised. [SEP] sniffing and Megumi didn't know if it was only her nose, or if she was crying.	natural	COCA; 1999 (Apr/May); Vol. 9, Iss. 3; pg. 82, 5 pgs; Drift; Hiromi Goto; MAG: Ms.	drive	natural	natural	1	quote	speaker+addressee	down to the public one	
There are several weighty ironies observable here. [SEP] That Rachel, whose residents are fierce in their assertion of their freedom and independence, owe much of their livelihood to one of the great symbols of federal intrusion, a top-secret military base. [SEP] That this base, so secret that until the 1990s the government refused to even acknowledge its existence, has become a tourist attraction, that people drive for long distances specifically to ogle a place that the proprietors would strongly prefer went un-ogled. [SEP] And that, having arrived, said tourists generally	drive	out to the base itself (the Little A'Le'Inn staff is happy to give you directions), where they sit in their cars and watch the Camo Dudes, who watch them right back .	natural	COCA; 2016; Ann Arbor Vol. 55, Iss. 4,  (Fall 2016): 480-0_8.; THE PASSION OF SHEEPDOGS; Haggerty, John; FIC: Michigan Quarterly Review	drive	natural	natural	1	say	3rd	to the base	
I was an insurance industry executive for about 20 years, and I was a journalist in my first career. [SEP] I was a newspaper reporter. [SEP] And I grew up in the Southern Appalachian area in eastern Tennessee. [SEP] And in 2007, I went back home just to visit my folks and read in a newspaper about something called a health care expedition that was being held not far from where I grew up. [SEP] And I went there out of curiosity. [SEP] The paper said that people were expected to	drive	from as far away as Ohio and South Carolina to come to get care that was being provided free by doctors and nurses and dentists who were volunteering to do this over three days. [SEP] I went there, borrowed my dad's car, and when I got there, I saw something I just would not have expected, never would have expected to have seen in the United States.	natural	COCA; 2013 (130711); Former Insurance Exec Offers An Insider^s Look At Obamacare; SPOK: Fresh Air 12:00 AM EST	drive	natural	natural	1	say	3rd	from as far away as Ohio and South Carolina	
" The trouble is that cougar coverage has become a hype mill, a neon sign instead of a process that produces rational conclusions, " said Sewell. [SEP] " The media makes it seem like the state is crawling with mountain lions, when most dedicated hikers spend their entire lives without even seeing a track, " said Sewell. [SEP] " And as relatively rare as lions are, seeing one should be a thrill, not a reason for fear. " [SEP] Sewell said he was	driving	with a park ranger at the Point Reyes National Seashore recently " when we were flagged down by a jogger who asked us with terror in his eyes if he were in any danger from a mountain lion attack. It's sad, because all the disinformation is preventing people from enjoying the outdoors. "	natural	COCA; 1995 (19951218); NEWS; Pg. A1; JELLYFISH KILL MORE PEOPLE; Cougars^ Real Problem May Be Their Bad P.R.; Glen Martin, Chronicle Staff Writer; NEWS: San Francisco Chronicle	drive	natural	natural	2	say	accompaniment	with a park ranger at the Point Reyes National Seashore	
When they tried moving the vehicle from the Woodland Terrace home, Rose said, they were unable to turn it because of the snow. [SEP] " We got the town to send snow plows, and we had to back the apparatus about three-quarters of a mile, " he said. [SEP] " And we had to get the woman to move her car, which she did reluctantly. " [SEP] From there, Rose said, they began	driving	the vehicle down into town -- and first almost hit low-hanging wires on Washington Avenue, then were stopped by a tree blocking the road on Cedar Crest.	natural	CORE;   News Report/Blog; Firefighter: Department Struggles to Get to, From Fire Scene; http://bridgewater.patch.com/articles/firefighter-department-struggles-to-get-to-from-fire-scene	drive	natural	natural	2	say	attitude holder	into town	
" Jackson, " [SEP] Ryan said to me now, handing me another pint of beer. [SEP] " We're going. " [SEP] With the money my mother sent for Valentine's Day, I bought a round-trip ticket from San Jose to Spokane. [SEP] It would've cost twice as much to fly into Missoula, and Ryan had said he'd	drive	to Spokane to pick me up. [SEP] I thought it was sweet that he offered to do that. [SEP] Then he asked if a few more guys could stay at Lisette's condo. [SEP] I didn't know how big her condo was, or how many beds or what, but I told him as many as he wanted, if people didn't mind sleeping on the floor.	natural	COCA;   2015; Fall2012, Issue 112, p146-161. 16p; Montana; O'Brien, Colleen (AUTHOR); FIC: Confrontation	drive	natural	natural	1	say	attitude holder	to Spokane	
My co-workers at the DMV probably decided I need a holiday consolation and donated the food. [SEP] Last month I flunked the written driver's test of a dry stick named Iris McCarthy, and she opened her purse long enough for me to see her ladies' pistol glistening like a silver fish. [SEP] She said I was keeping her from	driving	to Sacramento to beg her boyfriend not to leave her for someone younger. [SEP] She stared at my nameplate. [SEP] " I'll find out where you live, " she whispered.	natural	COCA; 2004 (Summer); Vol. 62, Iss. 3; pg. 416; East Bay Grease; Katherine Vaz; FIC: The Antioch Review	drive	natural	natural	2	say	attitude holder	to Sacramento	
He had typically worn a ponytail in Hawaii, but his hair was short now, and he had a goatee. [SEP] He was warm and relaxed as we sat down at a table, and it was easy to understand why people have always been drawn to him. [SEP] Still, he grew bitter each time the conversation turned to the subject of his drunk-driving arrest. [SEP] He was adamant that he had not been intoxicated, and was preoccupied with the notion that something else must have been behind the stop. [SEP] On the night in question, he said, he' d	driven	to Kailua-Kona, the biggest city on the island' s western side. [SEP] He' d had a few beers with friends over the course of several hours. [SEP] At about 2 o' clock in the morning he began the hour-long trip back to Kohala.	natural	COCA; 2014; Sep2014, Vol. 314 Issue 2, p70-84. 14p. 8 Color Photographs, 1 Black and White Photograph; THE ESCAPE ARTIST; Wolfson, John; MAG: Atlantic	drive	natural	natural	5	say	attitude holder	to Kailua-Kona	
I closed my eyes. [SEP] I remember thinking, I don't understand this woman. [SEP] I found that unsettling, given that we were getting married in a few weeks, but then my thoughts shifted again, and I was picturing Little America as a place of green lawns and comfortable beds and two-story houses with bay windows where aproned women watched birds eat seed out of wooden feeders. [SEP] The predominant color was green. [SEP] That I found comforting. [SEP] Vivian's voice drifted down to me. [SEP] She said, " I'm	driving	tomorrow, Anthony. [SEP] " [SEP] I didn't answer. [SEP] I was in no shape to argue. [SEP] I just kept thinking about Little America somewhere off in the distance.	natural	COCA; 1998 (1998);  Vol. 83, Iss. 1; pg. 41, 12 pgs; Little America; Edward Falco; FIC: Southwest Review	drive	natural	natural	2	say	attitude holder	none	
LLOYD: So anyway, as soon as I got to town and found the suitcase I tried to look you up but I didn't know your last name. [SEP] MARY: I don't believe it. [SEP] You really have it. [SEP] LLOYD: Course I have it. [SEP] When Lloyd Christmas drives a woman to the airport, he makes sure she gets all her luggage, no matter what he has to do. [SEP] MARY: This is incredible. [SEP] You mean to say you	drove	two thousand miles just for me? [SEP] LLOYD: Well... no... [SEP] I mean, you know, there were other reasons... [SEP] Actually, yeah, I guess I did. [SEP] MARY: That is the sweetest thing I've ever heard.	natural	COCA; 1994; Dumb and Dumber; FIC: Dumb and Dumber	drive	natural	natural	3	say	attitude holder	two thousand miles	
" Is your friend here for the convention? " [SEP] Della asked. [SEP] " The one at the Civic Center? " [SEP] The woman looked puzzled for a minute, then told Della that, no, her friend and she were traveling further south but that he had business in Roanoke and had left her here to have lunch while he saw some people. [SEP] She said that they had	driven	all the way from Leonia, New Jersey, that morning and that she therefore welcomed the time to relax and get herself back together before they started off again but that now she felt she had been kept waiting long enough. [SEP] She said that she and her friend -- she called him Mr. Sutman -- were on their way to Atlanta where she was going to visit her sister, but she wasn't sure how far they would get that afternoon.	natural	COCA; 1992; Autumn92, Vol. 68 Issue 4, p651, 18p; The unexpected birth of Florida stamp; Lott, James; FIC: Virginia Quarterly Review	drive	natural	natural	5	say	attitude holder+3rd	all the way from Leonia, New Jersey	
At Moffett Field outside San Francisco they discovered something wrong with the plane that was to take us to Korea, and they were going to have to find another. [SEP] That would take until tomorrow morning, so we were free until then. [SEP] 6:00 A.M. [SEP] That was luck: a day to kill in San Francisco. [SEP] And on my birthday. [SEP] Bob Phelps said we ought to	drive	down to Palo Alto, where he'd played football the year before at Stanford. [SEP] " You've never seen such a place, " Phelps said.	natural	COCA; 1997 (Feb/Mar); Vol. 48 Issue 1, p69, 21p, 12c; Leaving for Korea.; Brady, James; Reid, Charles; MAG: American Heritage	drive	natural	natural	1	say	attitude holder+attitude holder's listener	down to Palo Alto	
If you decide to pass out drunk around the house, do not select your own driveway. [SEP] Gonzalezs wife said she drove home early yesterday, heard a loud cracking sound. [SEP] The bad news, that sound was her husband lying on the driveway as she	drove	over him. [SEP] The good news, she evidently has a deft touch. [SEP] He suffered nothing worse than contusions and abrasions.	natural	COCA; 2006 (20060825); Olbermann20060825; SPOK: MSNBC_Olbermann	drive	natural	natural	3	say	homebase	home	
Susan: Brad, its Susan Stewart. [SEP] The DNA results are in. [SEP] Brad: And? [SEP] Susan: And I can't tell you over the phone. [SEP] You have to come in and sign the release form. [SEP] When would you like to come in? [SEP] Brad: I don't know when I can fit you in. [SEP] I don't know -- like two or three minutes. [SEP] Brad: Susan says that you should	drive	-- like I'm nervous or something. You know, I'm not nervous -- I'm just really curious. [SEP] Katie: Uh, Brad, before you go -- Brad: What? [SEP] Katie: You might want to put a shirt on.	natural	COAS; 2008 (2008-05-05); As the World Turns; As the World Turns	drive	natural	natural	1	say	listener	none	
CONAN: Kelley Snowden joins us now from her office in Nacogdoches in Texas, where she's a program manager at the Center for Regional Heritage Research at Stephen F. Austin University in Nacogdoches. [SEP] She lives about an hour from there, in a town just over a tenth that size, Overton, Texas. [SEP] Kelley Snowden, nice to have you on the program today. [SEP] KELLEY-SNOWDEN: Hey, how are you? [SEP] CONAN: I read a piece that you wrote, and you said the first time you	drove	into Overton, you thought you were seeing a town that was drying up and blowing away. [SEP] SNOWDEN: Well, yeah. [SEP] Sometimes, first impressions really aren't inaccurate. [SEP] CONAN: What's it like? [SEP] SNOWDEN: Overton is a small town of about 2,300 people. [SEP] It was hit hard over the - in the' 80s and has been in a economic downturn. [SEP] We do have a lot of vacant buildings.	natural	COCA; 2011 (110811); RURAL COMMUNITIES FEAR BUDGET CUTS WILL HIT HARD; SPOK: NPR_TalkNat	drive	natural	natural	3	say	listener	into Overton	
He held out the scene to his brother who sat beside him, fingers tucked protectively under his thighs. [SEP] Without looking at a single drawing, James asked, " Did you draw these all this morning? " " No, " Keller explained. [SEP] " That scene there took me three days. I studied special pictures, called photostats. I made a few practice draw ings then drew the scene you have there. " " Three days, " James began. [SEP] " Our teacher says that you can	drive	all the way to Canada in three days. [SEP] " " [SEP] I suppose you can, " Keller agreed. " But quality can't be rushed. [SEP] " Keller waited for his sons to ask another question, but the boys sat silently. [SEP] From their facial expressions, a visitor might think them respectful and proud, but Keller suspected that was not the case. [SEP] When they started to fidget, he decided it was best to take them to the commissary for lunch.	natural	COCA; 2015; Summer2015, Vol. 91 Issue 3, p102-115. 14p; Keller in Effects; Pierce, Todd James; FIC: Virginia Quarterly Review	drive	natural	natural	1	say	listener	all the way to Canada	
I drove east out of Hartford, turning on 384-E towards Providence, and exit sign by exit sign, semblances of city and urbanization evaporated. [SEP] I pulled onto 44-E, and my iPhone said to	drive	10.6 miles before turning on Storrs Road, which would take me into campus. [SEP] I hit one stoplight. [SEP] I passed three churches, two Wal-Marts, one Valero gas station.	natural	CORE; Personal Blog; UConn basketball: Visiting Storrs for the beginning of the Kevin Ollie; http://teddymitrosilis.com/2012/11/02/uconn-basketball-visiting-storrs-for-the-beginning-of-the-kevin-ollie-era/	drive	natural	natural	1	say	PRO	10.6 miles	
She had promised to be home by nine o'clock. [SEP] At quarter of nine, Mommy went to Joan's house to walk Andrea home, but they said Andrea had left at eight o'clock. [SEP] Mommy had come back home worried and almost crying, just as Daddy got in from work. [SEP] Daddy was a lieutenant in the New York State Police. [SEP] Right away he and Mommy had started calling all of Andrea's friends, but no one had seen her. [SEP] Then Daddy said he was going to	drive	around to the bowling alley and to the ice cream parlor, just in case Andrea had gone there.	natural	COCA; 2003; New York : Pocket Books; Daddy's little girl; Clark, Mary Higgins; FIC: Daddy's little girl	drive	natural	natural	1	say	PRO	around to the bowling alley and the ice cream parlor	
I imagine my mother only would have had to go outside to see what time it was. [SEP] If she were to create a new name for February, her birth month, she might say, The month of the pinecones that swing in gusts above the beehives wrapped in tar paper, or, The month when the little goats on the hill look up at me. [SEP] She might say, The time of snow welling up toward leap day. [SEP] The last sentence my mother said to me before I	drove	to the airport and boarded a plane back to Europe was, " The best thing you can do for me now is be around a lot. "	natural	COCA;   2018;  Vol. 48, Iss. 1; Still Life on Leap Day	drive	natural	natural	3	say	speaker	to the airport	
" Ben, " he said finally, " you've been a little shortchanged this trip. You could have taken off anytime and found something more lively to do, but you stayed around to keep me company. I want you to know it's meant a lot to me. " Ben gripped the wheel, swallowing hard. [SEP] It was true now that he enjoyed being with his uncle, but it hadn't started that way and he couldn't take credit for something that wasn't true. [SEP] " Uncle Labe, " he said, " when you said I should	drive	in and see Cass- " Uncle Labe began to chuckle. " Never forget the look on your face when you turned around and saw me at the depot. [SEP] And then when you got a look at the truck- " " You could tell? [SEP] I mean, you didn't get mad? [SEP] " " [SEP] Good heavens, Ben, you don't suppose a man gets to be my age without ever being 16, do you? [SEP] " He laughed softly.	natural	COCA; 1997 (Dec); Vol. 87, Iss. 12; pg. 34, 6 pgs; Country Christmas; Will Stanton; MAG: Boys Life	drive	natural	natural	1	say	speaker	in	
The dogs don't know it but we're running out of water. [SEP] The power went out for a day, a few days ago, and they told us to boil our tap water but the pump isn't working right. [SEP] We can go down to the stream but the stream is pretty much off limits, even for dogs, and the plumber hasn't answered my call. [SEP] I tried three other plumbers before Mr. Pike, who's semiretired. [SEP] My husband, who does call each day at 11: 00 a.m., says I should	drive	straight down to New York City where the best water gets piped in, but as it happens, I remind him, we need new brake lights. [SEP] I could take the car to a man in Manchester but he charges an arm and a leg.	natural	COCA; 2012; Winter 2012; The Source of Life; Bosworth, Beth; FIC: The Kenyon Review	drive	natural	natural	1	say	speaker	down to New York City	
" What kind of mechanic doesn't go to work until nine o'clock? " [SEP] Sky wanted to know. [SEP] Louis picked at his breakfast, wondering the same thing. [SEP] His mother-in-law tried to divert him with happy thoughts. [SEP] " Have you named your car yet, Louis? " [SEP] Sky laughed. [SEP] " I don't believe in naming inanimate objects, " he informed them. [SEP] His father-in-law thought it odd that anyone would	drive	to Wayside. [SEP] Once it had been something to see, he said, a beautiful place, with an artists' colony. [SEP] But that had been years ago. [SEP] " The bay receded and left them with nothing but puddles. [SEP] Louis said he wasn't going to Wayside to look at the scenery but to get his car fixed. [SEP] " [SEP] Of course, [SEP] " said his father-in-law. " It's just that I'm used to thinking of Wayside as a place where things break down. "	natural	COCA; 1994; 1994, Vol. 26 Issue 1-4, p226, 8p; A State of Disrepair; Oliver, Bill; FIC: Arkansas Review: A Journal of Delta Studies	drive	natural	natural	1	think	3rd	to Wayside	
There is Allyson, with a " y. " White. [SEP] Braces. [SEP] Does not believe in goggles. [SEP] She squints in the sun. [SEP] She is a teenager. [SEP] New to driving. [SEP] She talks about her license, incessantly. [SEP] The unfair restrictions on it. [SEP] She's not allowed to drive with friends or anything. [SEP] Although I think she	drives	with friends anyway. [SEP] Her way is not the leash or the straddle. [SEP] She lets her students ski. [SEP] But she yells at them. [SEP] She yells at them to " Pizza! Pizza! " This refers to the triangular pizza-slice shape she wishes them to make with their skis.	natural	COCA; 2019 (2019/03/22); Vol. 45, Issue 1; One Goes Where One Is Needed	drive	natural	natural	4	think	accompaniment	with friends	
We headed to a new site that Danny got permission to hunt. [SEP] When we arrived at the home site and were surprised to find a demolished house, everything was gone! [SEP] Pushed up and the burn piles were still smoldering! [SEP] Debris strewn all over the lot like a tornado just blew thru. [SEP] The bulldozer left piles of earth with a mixture of insulation, old wiring, nails, glass and the fall leaves. [SEP] Everthing had changed! [SEP] I think most people would have just	driven	away but since we didn't have much time, we decided to make the best of this " war " zone.	natural	CORE; Interactive Discussion; This could have been a once in a lifetime hunt!; http://www.treasurenet.com/forums/todays-finds/320241-could-have-been-once-lifetime-hunt.html	drive	natural	natural	5	think	attitude holder	away	
With my hand firmly in my pocket I stepped back through the broken, padlocked, wrought-iron fence and stumbled back to the main road, where I had left my car. [SEP] And because, like three-quarters of the faculty at Williams College, I was on unpaid leave for the fall semester, I thought I would	drive	down to Richmond and see Adrian, who was now thirty years old - a milestone.	natural	COCA; 2010 (Jan/Feb 2010); Vol. 118, Iss. 1/2; pg. 98, 69 pgs; Ghosts Doing the Orange Dance (The Parke Family Scrapbook Number IV); Paul Park; FIC: Fantasy & Science Fiction	drive	natural	natural	1	think	attitude holder	down to Richmond	
