Athena had a big biology test to study for. Aidan asked to borrow her textbook. When she 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	named	nameSubj	pro	NA	went	came	drove	walked	arrived
A student had a big biology test to study for. Aidan asked to borrow her textbook. When she 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	unnamed	nameSubj	pro	NA	went	came	drove	walked	arrived
Athena had a big biology test to study for. She agreed to lend her classmate a textbook. When she 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	named	unObj	pro	NA	went	came	drove	walked	arrived
A student had a big biology test to study for. She agreed to lend her classmate a textbook. When she 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	unnamed	unObj	pro	NA	went	came	drove	walked	arrived
Athena had a big biology test to study for. She agreed to lend Aidan her textbook. When she 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	named	nameObj	pro	NA	went	came	drove	walked	arrived
A student had a big biology test to study for. She agreed to lend Aidan her textbook. When she 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	unnamed	nameObj	pro	NA	went	came	drove	walked	arrived
Athena had a big biology test to study for. A classmate asked to borrow her textbook. When he 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	named	unSubj	non	NA	went	came	drove	walked	arrived
A student had a big biology test to study for. A classmate asked to borrow her textbook. When he 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	unnamed	unSubj	non	NA	went	came	drove	walked	arrived
Athena had a big biology test to study for. Aidan asked to borrow her textbook. When he 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	named	nameSubj	non	NA	went	came	drove	walked	arrived
A student had a big biology test to study for. Aidan asked to borrow her textbook. When he 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	unnamed	nameSubj	non	NA	went	came	drove	walked	arrived
Athena had a big biology test to study for. She agreed to lend her classmate a textbook. When he 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	named	unObj	non	NA	went	came	drove	walked	arrived
A student had a big biology test to study for. She agreed to lend her classmate a textbook. When he 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	unnamed	unObj	non	NA	went	came	drove	walked	arrived
Athena had a big biology test to study for. She agreed to lend Aidan her textbook. When he 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	named	nameObj	non	NA	went	came	drove	walked	arrived
A student had a big biology test to study for. She agreed to lend Aidan her textbook. When he 	came	 to pick it up, they complained about how boring the teacher's lectures were.	9	expt	come	expt	expt	3	unnamed	nameObj	non	NA	went	came	drove	walked	arrived
Maria ordered a pineapple and black olive pizza. The guy made fun of it when he took her order. When she 	came	 to pick up the pizza, they joked about it.	10	expt	come	expt	expt	3	named	unSubj	pro	NA	went	came	drove	walked	arrived
A woman ordered a pineapple and black olive pizza. The guy made fun of it when he took her order. When she 	came	 to pick up the pizza, they joked about it.	10	expt	come	expt	expt	3	unnamed	unSubj	pro	NA	went	came	drove	walked	arrived
Maria ordered a pineapple and black olive pizza. Steven made fun of it when he took her order. When she 	came	 to pick up the pizza, they joked about it.	10	expt	come	expt	expt	3	named	nameSubj	pro	NA	went	came	drove	walked	arrived
A woman ordered a pineapple and black olive pizza. Steven made fun of it when he took her order. When she 	came	 to pick up the pizza, they joked about it.	10	expt	come	expt	expt	3	unnamed	nameSubj	pro	NA	went	came	drove	walked	arrived
Maria ordered a pineapple and black olive pizza. She heard the guy make fun of it when he took her order. When she 	came	 to pick up the pizza, they joked about it.	10	expt	come	expt	expt	3	named	unObj	pro	NA	went	came	drove	walked	arrived
A woman ordered a pineapple and black olive pizza. She heard the guy make fun of it when he took her order. When she 	came	 to pick up the pizza, they joked about it.	10	expt	come	expt	expt	3	unnamed	unObj	pro	NA	went	came	drove	walked	arrived
Maria ordered a pineapple and black olive pizza. She heard Steven make fun of it when he took her order. When she 	came	 to pick up the pizza, they joked about it.	10	expt	come	expt	expt	3	named	nameObj	pro	NA	went	came	drove	walked	arrived
A woman ordered a pineapple and black olive pizza. She heard Steven make fun of it when he took her order. When she 	came	 to pick up the pizza, they joked about it.	10	expt	come	expt	expt	3	unnamed	nameObj	pro	NA	went	came	drove	walked	arrived
Maria ordered a pineapple and black olive pizza. The guy made fun of it when he took her order. When he 	came	 to deliver the pizza, they joked about it.	10	expt	come	expt	expt	3	named	unSubj	non	NA	went	came	drove	walked	arrived
A woman ordered a pineapple and black olive pizza. The guy made fun of it when he took her order. When he 	came	 to deliver the pizza, they joked about it.	10	expt	come	expt	expt	3	unnamed	unSubj	non	NA	went	came	drove	walked	arrived
Maria ordered a pineapple and black olive pizza. Steven made fun of it when he took her order. When he 	came	 to deliver the pizza, they joked about it.	10	expt	come	expt	expt	3	named	nameSubj	non	NA	went	came	drove	walked	arrived
A woman ordered a pineapple and black olive pizza. Steven made fun of it when he took her order. When he 	came	 to deliver the pizza, they joked about it.	10	expt	come	expt	expt	3	unnamed	nameSubj	non	NA	went	came	drove	walked	arrived
Maria ordered a pineapple and black olive pizza. She heard the guy make fun of it when he took her order. When he 	came	 to deliver the pizza, they joked about it.	10	expt	come	expt	expt	3	named	unObj	non	NA	went	came	drove	walked	arrived
A woman ordered a pineapple and black olive pizza. She heard the guy make fun of it when he took her order. When he 	came	 to deliver the pizza, they joked about it.	10	expt	come	expt	expt	3	unnamed	unObj	non	NA	went	came	drove	walked	arrived
Maria ordered a pineapple and black olive pizza. She heard Steven make fun of it when he took her order. When he 	came	 to deliver the pizza, they joked about it.	10	expt	come	expt	expt	3	named	nameObj	non	NA	went	came	drove	walked	arrived
A woman ordered a pineapple and black olive pizza. She heard Steven make fun of it when he took her order. When he 	came	 to deliver the pizza, they joked about it.	10	expt	come	expt	expt	3	unnamed	nameObj	non	NA	went	came	drove	walked	arrived
Larry purchased a sofa for the set of the new play. A salesclerk gave him a 10% discount on it. When he 	came	 to pick it up, he gave him free tickets for the show.	11	expt	come	expt	expt	3	named	unSubj	pro	NA	went	came	drove	walked	arrived
A stage manager purchased a sofa for the set of the new play. A salesclerk gave him a 10% discount on it. When he 	came	 to pick it up, he gave him free tickets for the show.	11	expt	come	expt	expt	3	unnamed	unSubj	pro	NA	went	came	drove	walked	arrived
Larry purchased a sofa for the set of the new play. Tim gave him a 10% discount on it. When he 	came	 to pick it up, he gave him free tickets for the show.	11	expt	come	expt	expt	3	named	nameSubj	pro	NA	went	came	drove	walked	arrived
A stage manager purchased a sofa for the set of the new play. Tim gave him a 10% discount on it. When he 	came	 to pick it up, he gave him free tickets for the show.	11	expt	come	expt	expt	3	unnamed	nameSubj	pro	NA	went	came	drove	walked	arrived
Larry purchased a sofa for the set of the new play. He got a 10% discount on it from a salesclerk. When he 	came	 to pick it up, he gave him free tickets for the show.	11	expt	come	expt	expt	3	named	unObj	pro	NA	went	came	drove	walked	arrived
A stage manager purchased a sofa for the set of the new play. He got a 10% discount on it from a salesclerk. When he 	came	 to pick it up, he gave him free tickets for the show.	11	expt	come	expt	expt	3	unnamed	unObj	pro	NA	went	came	drove	walked	arrived
Larry purchased a sofa for the set of the new play. He got a 10% discount on it from Tim. When he 	came	 to pick it up, he gave him free tickets for the show.	11	expt	come	expt	expt	3	named	nameObj	pro	NA	went	came	drove	walked	arrived
A stage manager purchased a sofa for the set of the new play. He got a 10% discount on it from Tim. When he 	came	 to pick it up, he gave him free tickets for the show.	11	expt	come	expt	expt	3	unnamed	nameObj	pro	NA	went	came	drove	walked	arrived
Larry purchased a sofa for the set of the new play. A salesclerk gave him a 10% discount on it. When he 	came	 to deliver it, he got free tickets for the show.	11	expt	come	expt	expt	3	named	unSubj	non	NA	went	came	drove	walked	arrived
A stage manager purchased a sofa for the set of the new play. A salesclerk gave him a 10% discount on it. When he 	came	 to deliver it, he got free tickets for the show.	11	expt	come	expt	expt	3	unnamed	unSubj	non	NA	went	came	drove	walked	arrived
Larry purchased a sofa for the set of the new play. Tim gave him a 10% discount on it. When he 	came	 to deliver it, he got free tickets for the show.	11	expt	come	expt	expt	3	named	nameSubj	non	NA	went	came	drove	walked	arrived
A stage manager purchased a sofa for the set of the new play. Tim gave him a 10% discount on it. When he 	came	 to deliver it, he got free tickets for the show.	11	expt	come	expt	expt	3	unnamed	nameSubj	non	NA	went	came	drove	walked	arrived
Larry purchased a sofa for the set of the new play. He got a 10% discount on it from a salesclerk. When he 	came	 to deliver it, he got free tickets for the show.	11	expt	come	expt	expt	3	named	unObj	non	NA	went	came	drove	walked	arrived
A stage manager purchased a sofa for the set of the new play. He got a 10% discount on it from a salesclerk. When he 	came	 to deliver it, he got free tickets for the show.	11	expt	come	expt	expt	3	unnamed	unObj	non	NA	went	came	drove	walked	arrived
Larry purchased a sofa for the set of the new play. He got a 10% discount on it from Tim. When he 	came	 to deliver it, he got free tickets for the show.	11	expt	come	expt	expt	3	named	nameObj	non	NA	went	came	drove	walked	arrived
A stage manager purchased a sofa for the set of the new play. He got a 10% discount on it from Tim. When he 	came	 to deliver it, he got free tickets for the show.	11	expt	come	expt	expt	3	unnamed	nameObj	non	NA	went	came	drove	walked	arrived
Barbara was hosting book club at her house. One of the guests left her coat. When she 	came	 to give it to her, they discussed the book for next month.	12	expt	come	expt	expt	3	named	unSubj	pro	NA	went	came	drove	walked	arrived
A woman was hosting book club at her house. One of the guests left her coat. When she 	came	 to give it to her, they discussed the book for next month.	12	expt	come	expt	expt	3	unnamed	unSubj	pro	NA	went	came	drove	walked	arrived
Barbara was hosting book club at her house. Kathy left her coat. When she 	came	 to give it to her, they discussed the book for next month.	12	expt	come	expt	expt	3	named	nameSubj	pro	NA	went	came	drove	walked	arrived
A woman was hosting book club at her house. Kathy left her coat. When she 	came	 to give it to her, they discussed the book for next month.	12	expt	come	expt	expt	3	unnamed	nameSubj	pro	NA	went	came	drove	walked	arrived
Barbara was hosting book club at her house. She found that one of the guests had left her coat. When she 	came	 to give it to her, they discussed the book for next month.	12	expt	come	expt	expt	3	named	unObj	pro	NA	went	came	drove	walked	arrived
A woman was hosting book club at her house. She found that one of the guests had left her coat. When she 	came	 to give it to her, they discussed the book for next month.	12	expt	come	expt	expt	3	unnamed	unObj	pro	NA	went	came	drove	walked	arrived
Barbara was hosting book club at her house. She found that Kathy had left her coat. When she 	came	 to give it to her, they discussed the book for next month.	12	expt	come	expt	expt	3	named	nameObj	pro	NA	went	came	drove	walked	arrived
A woman was hosting book club at her house. She found that Kathy had left her coat. When she 	came	 to give it to her, they discussed the book for next month.	12	expt	come	expt	expt	3	unnamed	nameObj	pro	NA	went	came	drove	walked	arrived
Barbara was hosting book club at her house. One of the guests left her coat. When she 	came	 to get it from her, they discussed the book for next month.	12	expt	come	expt	expt	3	named	unSubj	non	NA	went	came	drove	walked	arrived
A woman was hosting book club at her house. One of the guests left her coat. When she 	came	 to get it from her, they discussed the book for next month.	12	expt	come	expt	expt	3	unnamed	unSubj	non	NA	went	came	drove	walked	arrived
Barbara was hosting book club at her house. Kathy left her coat. When she 	came	 to get it from her, they discussed the book for next month.	12	expt	come	expt	expt	3	named	nameSubj	non	NA	went	came	drove	walked	arrived
A woman was hosting book club at her house. Kathy left her coat. When she 	came	 to get it from her, they discussed the book for next month.	12	expt	come	expt	expt	3	unnamed	nameSubj	non	NA	went	came	drove	walked	arrived
Barbara was hosting book club at her house. She found that one of the guests had left her coat. When she 	came	 to get it from her, they discussed the book for next month.	12	expt	come	expt	expt	3	named	unObj	non	NA	went	came	drove	walked	arrived
A woman was hosting book club at her house. She found that one of the guests had left her coat. When she 	came	 to get it from her, they discussed the book for next month.	12	expt	come	expt	expt	3	unnamed	unObj	non	NA	went	came	drove	walked	arrived
Barbara was hosting book club at her house. She found that Kathy had left her coat. When she 	came	 to get it from her, they discussed the book for next month.	12	expt	come	expt	expt	3	named	nameObj	non	NA	went	came	drove	walked	arrived
A woman was hosting book club at her house. She found that Kathy had left her coat. When she 	came	 to get it from her, they discussed the book for next month.	12	expt	come	expt	expt	3	unnamed	nameObj	non	NA	went	came	drove	walked	arrived
Deborah was babysitting a family of five children. One of the girls had lost her doll. She 	came	 over to her and offered to help her look for it in the backyard.	13	expt	come	expt	expt	3	named	unSubj	pro	NA	went	came	drove	walked	arrived
A teenager was babysitting a family of five children. One of the girls had lost her doll. She 	came	 over to her and offered to help her look for it in the backyard.	13	expt	come	expt	expt	3	unnamed	unSubj	pro	NA	went	came	drove	walked	arrived
Deborah was babysitting a family of five children. Sarah had lost her doll. She 	came	 over to her and offered to help her look for it in the backyard.	13	expt	come	expt	expt	3	named	nameSubj	pro	NA	went	came	drove	walked	arrived
A teenager was babysitting a family of five children. Sarah had lost her doll. She 	came	 over to her and offered to help her look for it in the backyard.	13	expt	come	expt	expt	3	unnamed	nameSubj	pro	NA	went	came	drove	walked	arrived
Deborah was babysitting a family of five children. She saw that one of the girls had lost her doll. She 	came	 over to her and offered to help her look for it in the backyard.	13	expt	come	expt	expt	3	named	unObj	pro	NA	went	came	drove	walked	arrived
A teenager was babysitting a family of five children. She saw that one of the girls had lost her doll. She 	came	 over to her and offered to help her look for it in the backyard.	13	expt	come	expt	expt	3	unnamed	unObj	pro	NA	went	came	drove	walked	arrived
Deborah was babysitting a family of five children. She saw that Sarah had lost her doll. She 	came	 over to her and offered to help her look for it in the backyard.	13	expt	come	expt	expt	3	named	nameObj	pro	NA	went	came	drove	walked	arrived
A teenager was babysitting a family of five children. She saw that Sarah had lost her doll. She 	came	 over to her and offered to help her look for it in the backyard.	13	expt	come	expt	expt	3	unnamed	nameObj	pro	NA	went	came	drove	walked	arrived
Deborah was babysitting a family of five children. One of the girls had lost her doll. She 	came	 over to her and asked her to help look for it in the backyard.	13	expt	come	expt	expt	3	named	unSubj	non	NA	went	came	drove	walked	arrived
A teenager was babysitting a family of five children. One of the girls had lost her doll. She 	came	 over to her and asked her to help look for it in the backyard.	13	expt	come	expt	expt	3	unnamed	unSubj	non	NA	went	came	drove	walked	arrived
Deborah was babysitting a family of five children. Sarah had lost her doll. She 	came	 over to her and asked her to help look for it in the backyard.	13	expt	come	expt	expt	3	named	nameSubj	non	NA	went	came	drove	walked	arrived
A teenager was babysitting a family of five children. Sarah had lost her doll. She 	came	 over to her and asked her to help look for it in the backyard.	13	expt	come	expt	expt	3	unnamed	nameSubj	non	NA	went	came	drove	walked	arrived
Deborah was babysitting a family of five children. She saw that one of the girls had lost her doll. She 	came	 over to her and asked her to help look for it in the backyard.	13	expt	come	expt	expt	3	named	unObj	non	NA	went	came	drove	walked	arrived
A teenager was babysitting a family of five children. She saw that one of the girls had lost her doll. She 	came	 over to her and asked her to help look for it in the backyard.	13	expt	come	expt	expt	3	unnamed	unObj	non	NA	went	came	drove	walked	arrived
Deborah was babysitting a family of five children. She saw that Sarah had lost her doll. She 	came	 over to her and asked her to help look for it in the backyard.	13	expt	come	expt	expt	3	named	nameObj	non	NA	went	came	drove	walked	arrived
A teenager was babysitting a family of five children. She saw that Sarah had lost her doll. She 	came	 over to her and asked her to help look for it in the backyard.	13	expt	come	expt	expt	3	unnamed	nameObj	non	NA	went	came	drove	walked	arrived
Gwen got home from the airport with the wrong suitcase. A man who lived nearby had an identical bag. When she 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	named	unSubj	pro	NA	went	came	drove	walked	arrived
A woman got home from the airport with the wrong suitcase. A man who lived nearby had an identical bag. When she 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	unnamed	unSubj	pro	NA	went	came	drove	walked	arrived
Gwen got home from the airport with the wrong suitcase. Mark Williams who lived nearby had an identical bag. When she 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	named	nameSubj	pro	NA	went	came	drove	walked	arrived
A woman got home from the airport with the wrong suitcase. Mark Williams who lived nearby had an identical bag. When she 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	unnamed	nameSubj	pro	NA	went	came	drove	walked	arrived
Gwen got home from the airport with the wrong suitcase. She realized that a man who lived nearby had an identical bag. When she 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	named	unObj	pro	NA	went	came	drove	walked	arrived
A woman got home from the airport with the wrong suitcase. She realized that a man who lived nearby had an identical bag. When she 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	unnamed	unObj	pro	NA	went	came	drove	walked	arrived
Gwen got home from the airport with the wrong suitcase. She realized that Mark Williams who lived nearby had an identical bag. When she 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	named	nameObj	pro	NA	went	came	drove	walked	arrived
A woman got home from the airport with the wrong suitcase. She realized that Mark Williams who lived nearby had an identical bag. When she 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	unnamed	nameObj	pro	NA	went	came	drove	walked	arrived
Gwen got home from the airport with the wrong suitcase. A man who lived nearby had an identical bag. When he 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	named	unSubj	non	NA	went	came	drove	walked	arrived
A woman got home from the airport with the wrong suitcase. A man who lived nearby had an identical bag. When he 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	unnamed	unSubj	non	NA	went	came	drove	walked	arrived
Gwen got home from the airport with the wrong suitcase. Mark Williams who lived nearby had an identical bag. When he 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	named	nameSubj	non	NA	went	came	drove	walked	arrived
A woman got home from the airport with the wrong suitcase. Mark Williams who lived nearby had an identical bag. When he 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	unnamed	nameSubj	non	NA	went	came	drove	walked	arrived
Gwen got home from the airport with the wrong suitcase. She realized that a man who lived nearby had an identical bag. When he 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	named	unObj	non	NA	went	came	drove	walked	arrived
A woman got home from the airport with the wrong suitcase. She realized that a man who lived nearby had an identical bag. When he 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	unnamed	unObj	non	NA	went	came	drove	walked	arrived
Gwen got home from the airport with the wrong suitcase. She realized that Mark Williams who lived nearby had an identical bag. When he 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	named	nameObj	non	NA	went	came	drove	walked	arrived
A woman got home from the airport with the wrong suitcase. She realized that Mark Williams who lived nearby had an identical bag. When he 	came	 to exchange bags, they were both embarrassed by the mistake.	14	expt	come	expt	expt	3	unnamed	nameObj	non	NA	went	came	drove	walked	arrived
Albert volunteered at the library, delivering books to elderly patrons. One of the librarians was particularly helpful. He always 	came	 to her for help finding the books.	15	expt	come	expt	expt	3	named	unSubj	pro	NA	went	came	drove	walked	arrived
A retired mailman volunteered at the library, delivering books to elderly patrons. One of the librarians was particularly helpful. He always 	came	 to her for help finding the books.	15	expt	come	expt	expt	3	unnamed	unSubj	pro	NA	went	came	drove	walked	arrived
Albert volunteered at the library, delivering books to elderly patrons. Librarian Peggy was particularly helpful. He always 	came	 to her for help finding the books.	15	expt	come	expt	expt	3	named	nameSubj	pro	NA	went	came	drove	walked	arrived
A retired mailman volunteered at the library, delivering books to elderly patrons. Librarian Peggy was particularly helpful. He always 	came	 to her for help finding the books.	15	expt	come	expt	expt	3	unnamed	nameSubj	pro	NA	went	came	drove	walked	arrived
Albert volunteered at the library, delivering books to elderly patrons. He thought one of the librarians was particularly helpful. He always 	came	 to her for help finding the books.	15	expt	come	expt	expt	3	named	unObj	pro	NA	went	came	drove	walked	arrived
A retired mailman volunteered at the library, delivering books to elderly patrons. He thought one of the librarians was particularly helpful. He always 	came	 to her for help finding the books.	15	expt	come	expt	expt	3	unnamed	unObj	pro	NA	went	came	drove	walked	arrived
Albert volunteered at the library, delivering books to elderly patrons. He thought Librarian Peggy was particularly helpful. He always 	came	 to her for help finding the books.	15	expt	come	expt	expt	3	named	nameObj	pro	NA	went	came	drove	walked	arrived
A retired mailman volunteered at the library, delivering books to elderly patrons. He thought Librarian Peggy was particularly helpful. He always 	came	 to her for help finding the books.	15	expt	come	expt	expt	3	unnamed	nameObj	pro	NA	went	came	drove	walked	arrived
Albert volunteered at the library, delivering books to elderly patrons. One of the librarians was particularly helpful. She always 	came	 out to help him carry the books to his car.	15	expt	come	expt	expt	3	named	unSubj	non	NA	went	came	drove	walked	arrived
A retired mailman volunteered at the library, delivering books to elderly patrons. One of the librarians was particularly helpful. She always 	came	 out to help him carry the books to his car.	15	expt	come	expt	expt	3	unnamed	unSubj	non	NA	went	came	drove	walked	arrived
Albert volunteered at the library, delivering books to elderly patrons. Librarian Peggy was particularly helpful. She always 	came	 out to help him carry the books to his car.	15	expt	come	expt	expt	3	named	nameSubj	non	NA	went	came	drove	walked	arrived
A retired mailman volunteered at the library, delivering books to elderly patrons. Librarian Peggy was particularly helpful. She always 	came	 out to help him carry the books to his car.	15	expt	come	expt	expt	3	unnamed	nameSubj	non	NA	went	came	drove	walked	arrived
Albert volunteered at the library, delivering books to elderly patrons. He thought one of the librarians was particularly helpful. She always 	came	 out to help him carry the books to his car.	15	expt	come	expt	expt	3	named	unObj	non	NA	went	came	drove	walked	arrived
A retired mailman volunteered at the library, delivering books to elderly patrons. He thought one of the librarians was particularly helpful. She always 	came	 out to help him carry the books to his car.	15	expt	come	expt	expt	3	unnamed	unObj	non	NA	went	came	drove	walked	arrived
Albert volunteered at the library, delivering books to elderly patrons. He thought Librarian Peggy was particularly helpful. She always 	came	 out to help him carry the books to his car.	15	expt	come	expt	expt	3	named	nameObj	non	NA	went	came	drove	walked	arrived
A retired mailman volunteered at the library, delivering books to elderly patrons. He thought Librarian Peggy was particularly helpful. She always 	came	 out to help him carry the books to his car.	15	expt	come	expt	expt	3	unnamed	nameObj	non	NA	went	came	drove	walked	arrived
Tracy was setting up the cafeteria for the school carnival. One of the English teachers was in charge of decorating the outside of the building. When she finished, she 	came	 out to see if anything else needed to be done.	16	expt	come	expt	expt	3	named	unSubj	pro	NA	went	came	drove	walked	arrived
A mom was setting up the cafeteria for the school carnival. One of the English teachers was in charge of decorating the outside of the building. When she finished, she 	came	 out to see if anything else needed to be done.	16	expt	come	expt	expt	3	unnamed	unSubj	pro	NA	went	came	drove	walked	arrived
Tracy was setting up the cafeteria for the school carnival. Mark was in charge of decorating the outside of the building. When she finished, she 	came	 out to see if anything else needed to be done.	16	expt	come	expt	expt	3	named	nameSubj	pro	NA	went	came	drove	walked	arrived
A mom was setting up the cafeteria for the school carnival. Mark was in charge of decorating the outside of the building. When she finished, she 	came	 out to see if anything else needed to be done.	16	expt	come	expt	expt	3	unnamed	nameSubj	pro	NA	went	came	drove	walked	arrived
Tracy was setting up the cafeteria for the school carnival. She put one of the English teachers was in charge of decorating the outside of the building. When she finished, she 	came	 out to see if anything else needed to be done.	16	expt	come	expt	expt	3	named	unObj	pro	NA	went	came	drove	walked	arrived
A mom was setting up the cafeteria for the school carnival. She put one of the English teachers was in charge of decorating the outside of the building. When she finished, she 	came	 out to see if anything else needed to be done.	16	expt	come	expt	expt	3	unnamed	unObj	pro	NA	went	came	drove	walked	arrived
Tracy was setting up the cafeteria for the school carnival. She put Mark in charge of decorating the outside of the building. When she finished, she 	came	 out to see if anything else needed to be done.	16	expt	come	expt	expt	3	named	nameObj	pro	NA	went	came	drove	walked	arrived
A mom was setting up the cafeteria for the school carnival. She put Mark in charge of decorating the outside of the building. When she finished, she 	came	 out to see if anything else needed to be done.	16	expt	come	expt	expt	3	unnamed	nameObj	pro	NA	went	came	drove	walked	arrived
Tracy was setting up the cafeteria for the school carnival. One of the English teachers was in charge of decorating the outside of the building. When he finished, he 	came	 in to see if anything else needed to be done.	16	expt	come	expt	expt	3	named	unSubj	non	NA	went	came	drove	walked	arrived
A mom was setting up the cafeteria for the school carnival. One of the English teachers was in charge of decorating the outside of the building. When he finished, he 	came	 in to see if anything else needed to be done.	16	expt	come	expt	expt	3	unnamed	unSubj	non	NA	went	came	drove	walked	arrived
Tracy was setting up the cafeteria for the school carnival. Mark was in charge of decorating the outside of the building. When he finished, he 	came	 in to see if anything else needed to be done.	16	expt	come	expt	expt	3	named	nameSubj	non	NA	went	came	drove	walked	arrived
A mom was setting up the cafeteria for the school carnival. Mark was in charge of decorating the outside of the building. When he finished, he 	came	 in to see if anything else needed to be done.	16	expt	come	expt	expt	3	unnamed	nameSubj	non	NA	went	came	drove	walked	arrived
Tracy was setting up the cafeteria for the school carnival. She put one of the English teachers was in charge of decorating the outside of the building. When he finished, he 	came	 in to see if anything else needed to be done.	16	expt	come	expt	expt	3	named	unObj	non	NA	went	came	drove	walked	arrived
A mom was setting up the cafeteria for the school carnival. She put one of the English teachers was in charge of decorating the outside of the building. When he finished, he 	came	 in to see if anything else needed to be done.	16	expt	come	expt	expt	3	unnamed	unObj	non	NA	went	came	drove	walked	arrived
Tracy was setting up the cafeteria for the school carnival. She put Mark in charge of decorating the outside of the building. When he finished, he 	came	 in to see if anything else needed to be done.	16	expt	come	expt	expt	3	named	nameObj	non	NA	went	came	drove	walked	arrived
A mom was setting up the cafeteria for the school carnival. She put Mark in charge of decorating the outside of the building. When he finished, he 	came	 in to see if anything else needed to be done.	16	expt	come	expt	expt	3	unnamed	nameObj	non	NA	went	came	drove	walked	arrived
Susan left her coat on the park bench where she ate her lunch. A man who had sat next to her picked it up. When she 	came	 up to him, they shook hands.	17	expt	come	expt	expt	3	named	unSubj	pro	NA	went	came	drove	walked	arrived
A woman left her coat on the park bench where she ate her lunch. A man who had sat next to her picked it up. When she 	came	 up to him, they shook hands.	17	expt	come	expt	expt	3	unnamed	unSubj	pro	NA	went	came	drove	walked	arrived
Susan left her coat on the park bench where she ate her lunch. Andrew picked it up. When she 	came	 up to him, they shook hands.	17	expt	come	expt	expt	3	named	nameSubj	pro	NA	went	came	drove	walked	arrived
A woman left her coat on the park bench where she ate her lunch. Andrew picked it up. When she 	came	 up to him, they shook hands.	17	expt	come	expt	expt	3	unnamed	nameSubj	pro	NA	went	came	drove	walked	arrived
Susan left her coat on the park bench where she ate her lunch. She saw a man who had sat next to her pick it up. When she 	came	 up to him, they shook hands.	17	expt	come	expt	expt	3	named	unObj	pro	NA	went	came	drove	walked	arrived
A woman left her coat on the park bench where she ate her lunch. She saw a man who had sat next to her pick it up. When she 	came	 up to him, they shook hands.	17	expt	come	expt	expt	3	unnamed	unObj	pro	NA	went	came	drove	walked	arrived
Susan left her coat on the park bench where she ate her lunch. She saw Andrew pick it up. When she 	came	 up to him, they shook hands.	17	expt	come	expt	expt	3	named	nameObj	pro	NA	went	came	drove	walked	arrived
A woman left her coat on the park bench where she ate her lunch. She saw Andrew pick it up. When she 	came	 up to him, they shook hands.	17	expt	come	expt	expt	3	unnamed	nameObj	pro	NA	went	came	drove	walked	arrived
Susan left her coat on the park bench where she ate her lunch. A man who had sat next to her picked it up. When he 	came	 up to her, they shook hands.	17	expt	come	expt	expt	3	named	unSubj	non	NA	went	came	drove	walked	arrived
A woman left her coat on the park bench where she ate her lunch. A man who had sat next to her picked it up. When he 	came	 up to her, they shook hands.	17	expt	come	expt	expt	3	unnamed	unSubj	non	NA	went	came	drove	walked	arrived
Susan left her coat on the park bench where she ate her lunch. Andrew picked it up. When he 	came	 up to her, they shook hands.	17	expt	come	expt	expt	3	named	nameSubj	non	NA	went	came	drove	walked	arrived
